Date,LTP,Change,High,Low,Open,Quantity,Turnover
2023/12/21,324.00,-2.7,334.00,322.10,330.00,"28,380","9,288,005.90"
2023/12/20,333.00,-1.19,350.50,330.00,342.50,"30,655","10,297,008.80"
2023/12/19,337.00,0.3,339.80,321.00,339.80,"34,088","11,231,546.60"
2023/12/18,336.00,1.82,349.80,329.00,336.50,"58,410","19,860,679.50"
2023/12/17,330.00,3.61,330.00,306.10,312.20,"21,759","7,002,648.90"
2023/12/14,318.50,-0.47,320.00,313.70,313.70,"9,624","3,045,392.90"
2023/12/13,320.00,-0.93,330.00,313.60,323.40,"28,152","9,124,437.30"
2023/12/12,323.00,4.77,326.00,308.00,313.80,"25,508","8,087,007.90"
2023/12/11,308.30,-2.31,328.30,304.80,321.90,"21,571","6,682,902.70"
2023/12/10,315.60,8.12,315.60,297.70,297.70,130,"40,104.00"
2023/12/07,291.90,1,294.70,284.00,284.00,"7,210","2,089,097.50"
2023/12/06,289.00,0.14,289.00,285.00,285.00,"3,565","1,025,122.00"
2023/12/05,288.60,-0.07,292.00,286.00,291.00,"3,371","974,745.00"
2023/12/04,288.80,-0.07,294.50,285.00,285.00,"8,063","2,329,607.00"
2023/12/03,289.00,-0.34,289.00,282.40,285.00,"5,651","1,606,395.80"
2023/11/30,290.00,-1.89,300.00,287.10,300.00,"9,410","2,727,445.00"
2023/11/29,295.60,-0.67,309.00,291.50,297.60,"2,606","766,744.00"
2023/11/28,297.60,0.24,302.80,294.00,299.00,"9,595","2,852,774.50"
2023/11/27,296.90,-0.87,305.00,292.00,302.40,"13,357","3,997,219.10"
2023/11/26,299.50,3.28,300.00,290.00,293.90,"12,528","3,726,213.70"
2023/11/23,290.00,3.57,290.00,281.00,281.00,"8,090","2,311,918.70"
2023/11/22,280.00,0.76,283.00,275.00,276.00,"2,881","806,860.50"
2023/11/21,277.90,-1.45,281.90,270.00,279.00,"11,132","3,048,697.00"
2023/11/20,282.00,-0.7,290.00,282.00,287.60,"4,627","1,320,194.20"
2023/11/09,284.00,-1.9,286.00,281.00,286.00,"4,767","1,352,318.00"
2023/11/08,289.50,0.52,291.90,286.00,291.90,"3,131","904,199.00"
2024/04/16,444.00,-2.14,461.00,441.00,450.00,"76,916","34,645,705.30"
2024/04/15,453.70,0.38,475.00,451.00,461.00,"124,208","57,361,805.10"
2024/04/14,452.00,0.69,468.00,437.10,448.90,"96,206","43,461,867.00"
2024/04/10,448.90,-3.63,481.00,439.10,475.00,"212,833","97,741,666.30"
2024/04/09,465.80,9.99,465.80,431.90,431.90,"333,095","153,621,558.20"
2024/04/07,423.50,10,423.50,385.00,392.70,"213,428","87,900,157.80"
2024/04/04,385.00,3.77,397.00,366.40,375.00,"89,001","34,680,627.80"
2024/04/03,371.00,0.27,377.00,367.00,377.00,"24,450","9,085,499.20"
2024/04/02,370.00,-1.33,380.00,370.00,379.90,"28,165","10,514,976.50"
2024/04/01,375.00,-2.09,385.00,375.00,382.00,"30,269","11,486,546.00"
2024/03/31,383.00,-0.49,391.90,381.00,385.00,"44,880","17,278,087.80"
2024/03/28,384.90,1.1,390.00,375.00,377.30,"42,674","16,354,221.10"
2024/03/27,380.70,-2.43,397.00,379.00,382.40,"74,827","28,688,464.70"
2024/03/26,390.20,0.05,397.80,385.00,385.00,"42,850","16,809,758.80"
2024/03/25,390.00,-2.01,400.00,387.00,397.00,"59,548","23,333,668.90"
2024/03/21,398.00,4.46,408.00,380.00,385.00,"154,768","61,532,768.20"
2024/03/20,381.00,-3.54,400.00,380.10,395.00,"74,989","29,220,149.60"
2024/03/19,395.00,5.33,404.90,380.00,382.50,"241,527","95,597,180.90"
2024/03/18,375.00,0.54,379.90,370.00,370.10,"63,569","23,809,349.80"
2024/03/17,373.00,-1.06,384.50,369.00,384.50,"51,365","19,308,358.30"
