Stock A,Stock B,Best Rolling Window,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Cumulative Returns Start,Cumulative Returns End,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101,Timestep 102,Timestep 103,Timestep 104,Timestep 105,Timestep 106,Timestep 107,Timestep 108,Timestep 109,Timestep 110,Timestep 111,Timestep 112,Timestep 113,Timestep 114,Timestep 115,Timestep 116,Timestep 117,Timestep 118,Timestep 119,Timestep 120,Timestep 121,Timestep 122,Timestep 123,Timestep 124,Timestep 125,Timestep 126,Timestep 127,Timestep 128,Timestep 129,Timestep 130,Timestep 131,Timestep 132,Timestep 133,Timestep 134,Timestep 135,Timestep 136,Timestep 137,Timestep 138,Timestep 139,Timestep 140,Timestep 141,Timestep 142,Timestep 143,Timestep 144,Timestep 145,Timestep 146,Timestep 147,Timestep 148,Timestep 149,Timestep 150,Timestep 151,Timestep 152,Timestep 153,Timestep 154,Timestep 155,Timestep 156,Timestep 157,Timestep 158,Timestep 159,Timestep 160,Timestep 161,Timestep 162,Timestep 163,Timestep 164,Timestep 165,Timestep 166,Timestep 167,Timestep 168,Timestep 169,Timestep 170,Timestep 171,Timestep 172,Timestep 173,Timestep 174,Timestep 175,Timestep 176,Timestep 177,Timestep 178,Timestep 179,Timestep 180,Timestep 181,Timestep 182,Timestep 183,Timestep 184,Timestep 185,Timestep 186,Timestep 187,Timestep 188,Timestep 189,Timestep 190,Timestep 191,Timestep 192,Timestep 193,Timestep 194,Timestep 195,Timestep 196,Timestep 197,Timestep 198,Timestep 199,Timestep 200,Timestep 201,Timestep 202,Timestep 203,Timestep 204,Timestep 205,Timestep 206,Timestep 207,Timestep 208,Timestep 209,Timestep 210,Timestep 211,Timestep 212,Timestep 213,Timestep 214,Timestep 215,Timestep 216,Timestep 217,Timestep 218,Timestep 219,Timestep 220,Timestep 221,Timestep 222,Timestep 223,Timestep 224,Timestep 225,Timestep 226,Timestep 227,Timestep 228,Timestep 229,Timestep 230,Timestep 231,Timestep 232,Timestep 233,Timestep 234,Timestep 235,Timestep 236,Timestep 237,Timestep 238,Timestep 239,Timestep 240,Timestep 241,Timestep 242,Timestep 243,Timestep 244,Timestep 245,Timestep 246,Timestep 247,Timestep 248,Timestep 249,Timestep 250,Timestep 251,Timestep 252,Timestep 253,Timestep 254,Timestep 255,Timestep 256,Timestep 257,Timestep 258,Timestep 259,Timestep 260,Timestep 261,Timestep 262,Timestep 263,Timestep 264,Timestep 265,Timestep 266,Timestep 267,Timestep 268,Timestep 269,Timestep 270,Timestep 271,Timestep 272,Timestep 273,Timestep 274,Timestep 275,Timestep 276,Timestep 277,Timestep 278,Timestep 279,Timestep 280,Timestep 281,Timestep 282,Timestep 283,Timestep 284,Timestep 285,Timestep 286,Timestep 287,Timestep 288,Timestep 289,Timestep 290,Timestep 291,Timestep 292,Timestep 293,Timestep 294,Timestep 295,Timestep 296,Timestep 297,Timestep 298,Timestep 299,Timestep 300,Timestep 301,Timestep 302,Timestep 303,Timestep 304,Timestep 305,Timestep 306,Timestep 307,Timestep 308,Timestep 309,Timestep 310,Timestep 311,Timestep 312,Timestep 313,Timestep 314,Timestep 315,Timestep 316,Timestep 317,Timestep 318,Timestep 319,Timestep 320,Timestep 321,Timestep 322,Timestep 323,Timestep 324,Timestep 325,Timestep 326,Timestep 327,Timestep 328,Timestep 329,Timestep 330,Timestep 331,Timestep 332,Timestep 333,Timestep 334,Timestep 335,Timestep 336,Timestep 337,Timestep 338,Timestep 339,Timestep 340,Timestep 341,Timestep 342,Timestep 343,Timestep 344,Timestep 345,Timestep 346,Timestep 347,Timestep 348,Timestep 349,Timestep 350,Timestep 351,Timestep 352,Timestep 353,Timestep 354,Timestep 355,Timestep 356,Timestep 357,Timestep 358,Timestep 359,Timestep 360,Timestep 361,Timestep 362,Timestep 363,Timestep 364,Timestep 365,Timestep 366,Timestep 367,Timestep 368,Timestep 369,Timestep 370,Timestep 371,Timestep 372,Timestep 373,Timestep 374,Timestep 375,Timestep 376,Timestep 377,Timestep 378,Timestep 379,Timestep 380,Timestep 381,Timestep 382,Timestep 383,Timestep 384,Timestep 385,Timestep 386,Timestep 387,Timestep 388,Timestep 389,Timestep 390,Timestep 391,Timestep 392,Timestep 393,Timestep 394,Timestep 395,Timestep 396,Timestep 397,Timestep 398,Timestep 399,Timestep 400,Timestep 401,Timestep 402,Timestep 403,Timestep 404,Timestep 405,Timestep 406,Timestep 407,Timestep 408,Timestep 409,Timestep 410,Timestep 411,Timestep 412,Timestep 413,Timestep 414,Timestep 415,Timestep 416,Timestep 417,Timestep 418,Timestep 419,Timestep 420,Timestep 421,Timestep 422,Timestep 423,Timestep 424,Timestep 425,Timestep 426,Timestep 427,Timestep 428,Timestep 429,Timestep 430,Timestep 431,Timestep 432,Timestep 433,Timestep 434,Timestep 435,Timestep 436,Timestep 437,Timestep 438,Timestep 439,Timestep 440,Timestep 441,Timestep 442,Timestep 443,Timestep 444,Timestep 445,Timestep 446,Timestep 447,Timestep 448,Timestep 449,Timestep 450,Timestep 451,Timestep 452,Timestep 453,Timestep 454,Timestep 455,Timestep 456,Timestep 457,Timestep 458,Timestep 459,Timestep 460,Timestep 461,Timestep 462,Timestep 463,Timestep 464,Timestep 465,Timestep 466,Timestep 467,Timestep 468,Timestep 469,Timestep 470,Timestep 471,Timestep 472,Timestep 473,Timestep 474,Timestep 475,Timestep 476,Timestep 477,Timestep 478,Timestep 479,Timestep 480,Timestep 481,Timestep 482,Timestep 483,Timestep 484,Timestep 485,Timestep 486,Timestep 487,Timestep 488,Timestep 489,Timestep 490,Timestep 491,Timestep 492,Timestep 493,Timestep 494,Timestep 495,Timestep 496,Timestep 497,Timestep 498,Timestep 499,Timestep 500,Timestep 501,Timestep 502,Timestep 503,Timestep 504,Timestep 505,Timestep 506,Timestep 507,Timestep 508,Timestep 509,Timestep 510,Timestep 511,Timestep 512,Timestep 513,Timestep 514,Timestep 515,Timestep 516,Timestep 517,Timestep 518,Timestep 519,Timestep 520,Timestep 521,Timestep 522,Timestep 523,Timestep 524,Timestep 525,Timestep 526,Timestep 527,Timestep 528,Timestep 529,Timestep 530,Timestep 531,Timestep 532,Timestep 533,Timestep 534,Timestep 535,Timestep 536,Timestep 537,Timestep 538,Timestep 539,Timestep 540,Timestep 541,Timestep 542,Timestep 543,Timestep 544,Timestep 545,Timestep 546,Timestep 547,Timestep 548,Timestep 549,Timestep 550,Timestep 551,Timestep 552,Timestep 553,Timestep 554,Timestep 555,Timestep 556,Timestep 557,Timestep 558,Timestep 559,Timestep 560,Timestep 561,Timestep 562,Timestep 563,Timestep 564,Timestep 565,Timestep 566,Timestep 567,Timestep 568,Timestep 569,Timestep 570,Timestep 571,Timestep 572,Timestep 573,Timestep 574,Timestep 575,Timestep 576,Timestep 577,Timestep 578,Timestep 579,Timestep 580,Timestep 581,Timestep 582,Timestep 583,Timestep 584,Timestep 585,Timestep 586,Timestep 587,Timestep 588,Timestep 589,Timestep 590,Timestep 591,Timestep 592,Timestep 593,Timestep 594,Timestep 595,Timestep 596,Timestep 597,Timestep 598,Timestep 599,Timestep 600,Timestep 601,Timestep 602,Timestep 603,Timestep 604,Timestep 605,Timestep 606,Timestep 607,Timestep 608,Timestep 609,Timestep 610,Timestep 611,Timestep 612,Timestep 613,Timestep 614,Timestep 615,Timestep 616,Timestep 617,Timestep 618,Timestep 619,Timestep 620,Timestep 621,Timestep 622,Timestep 623,Timestep 624,Timestep 625,Timestep 626,Timestep 627,Timestep 628,Timestep 629,Timestep 630,Timestep 631,Timestep 632,Timestep 633,Timestep 634,Timestep 635,Timestep 636,Timestep 637,Timestep 638,Timestep 639,Timestep 640,Timestep 641,Timestep 642,Timestep 643,Timestep 644,Timestep 645,Timestep 646,Timestep 647,Timestep 648,Timestep 649,Timestep 650,Timestep 651,Timestep 652,Timestep 653,Timestep 654,Timestep 655,Timestep 656,Timestep 657,Timestep 658,Timestep 659,Timestep 660,Timestep 661,Timestep 662,Timestep 663,Timestep 664
NYADI,NHPC,7.0,-1.264125649949387,2.066863185388832,-0.15089224925570388,0.1,24422.85994858702,1.7880443499295664,0.2737012997934126,0.057980114551083727,10000.0,24422.85994858702,58,0.6379310344827587,1.858885591823276,15.23783783783783,15.165000000000003,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10581.202017371814,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10570.620815354441,10400.13567451193,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10389.73553883742,10807.998939478513,11092.26970403763,11081.177434333591,10830.620909595387,10819.790288685794,10819.790288685794,10819.790288685794,10819.790288685794,11890.949527265688,12219.402088160805,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12207.182686072643,12387.315566717549,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12374.928251150832,12301.990868163217,13023.573217774496,13286.505880957975,13273.219375077017,13273.219375077017,13273.219375077017,13273.219375077017,13273.219375077017,13273.219375077017,13273.219375077017,13127.213961951169,13114.086747989217,13114.086747989217,13114.086747989217,13114.086747989217,13114.086747989217,13114.086747989217,12975.160316593478,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12962.185156276884,12871.137518371952,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,12858.26638085358,13181.25835576368,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13168.077097407917,13354.425339968206,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13341.070914628237,13911.401696228591,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13897.490294532361,13666.318781103857,13652.652462322752,13652.652462322752,13652.652462322752,13652.652462322752,13652.652462322752,13652.652462322752,13652.652462322752,13652.652462322752,14161.012992243359,14650.189741329521,14635.53955158819,14635.53955158819,14897.57714037486,14882.679563234484,14882.679563234484,14882.679563234484,14882.679563234484,14882.679563234484,14882.679563234484,14771.468860608244,15025.807571999692,15010.781764427691,15010.781764427691,15010.781764427691,15010.781764427691,15010.781764427691,15010.781764427691,15010.781764427691,15010.781764427691,15010.781764427691,15272.722675733887,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15257.449953058152,15034.60815000226,15019.573541852258,15019.573541852258,15019.573541852258,15019.573541852258,15019.573541852258,15467.746074505038,15452.278328430533,15452.278328430533,15452.278328430533,15452.278328430533,15452.278328430533,14994.692769426254,14979.698076656829,14979.698076656829,14979.698076656829,14979.698076656829,14979.698076656829,14979.698076656829,14979.698076656829,14979.698076656829,15128.729671390287,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15113.600941718896,15964.27993605442,15287.974986036115,15272.687011050079,15272.687011050079,15272.687011050079,15272.687011050079,16017.965359582571,16001.947394222989,16001.947394222989,16001.947394222989,16001.947394222989,16001.947394222989,16001.947394222989,16001.947394222989,16001.947394222989,16081.195133699142,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16065.113938565442,16401.869774961408,16745.04012767421,16728.295087546536,16728.295087546536,16728.295087546536,16728.295087546536,16711.566792458987,16694.855225666528,16694.855225666528,16694.855225666528,16694.855225666528,16694.855225666528,16694.855225666528,16495.739856036573,16479.244116180536,16479.244116180536,16479.244116180536,16479.244116180536,16479.244116180536,16479.244116180536,16479.244116180536,16479.244116180536,16479.244116180536,16533.4912416617,16516.95775042004,16516.95775042004,16396.526157815984,16380.129631658167,16380.129631658167,16380.129631658167,16380.129631658167,16380.129631658167,16380.129631658167,16380.129631658167,16380.129631658167,16380.129631658167,16529.205356891744,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,16512.67615153485,17107.744073588306,17562.32127325794,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17544.758951984684,17790.94600741804,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17773.15506141062,17493.81471865298,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17476.320903934327,17494.008206579554,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,17476.514198372974,18197.481946077685,18589.449678387882,18570.860228709495,18147.639191962775,18129.491552770814,18129.491552770814,18129.491552770814,19920.20022067817,19264.271153617905,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19245.006882464288,19403.264366245327,20101.76321747117,19860.542058861516,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,19840.681516802655,20032.447900726605,20012.415452825877,20012.415452825877,20012.415452825877,20456.538184300804,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20436.081646116505,20770.614724576622,20749.844109852045,20749.844109852045,20749.844109852045,20749.844109852045,20749.844109852045,19843.89769135482,19824.05379366347,19824.05379366347,19824.05379366347,19824.05379366347,19824.05379366347,19824.05379366347,19824.05379366347,19824.05379366347,19796.970840641072,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,19777.17386980043,21557.97242237394,22315.997344576866,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,22293.68134723229,23327.404150753955,23319.823721264434,23296.503897543167,23296.503897543167,23296.503897543167,23296.503897543167,23296.503897543167,23296.503897543167,23296.503897543167,23296.503897543167,23296.503897543167,23426.97969659971,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23403.55271690311,23553.876490822822,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,23530.322614332,24504.544487378385,24488.76189940346,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24464.273137504057,24131.435673557677,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24107.30423788412,24009.739773918613,23985.730034144693,23985.730034144693,23985.730034144693,23985.730034144693,23985.730034144693,24222.45876100343,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24198.23630224242,24428.756342805893,24404.32758646309,24404.32758646309,24404.32758646309,24404.32758646309,24958.489151386315,25493.536762569154,25468.043225806585,25926.05562349503,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,25900.129567871536,24422.85994858702
