open,high,low,close,volume,date
10.0,10.0,10.0,10.0,100.0,2023-04-20 05:45:00
9.81,9.81,9.0,9.0,1205.0,2023-04-23 20:45:00
8.82,8.82,8.1,8.2,5170.0,2023-04-24 20:45:00
8.04,8.04,7.77,7.8,5200.0,2023-04-25 20:45:00
7.65,7.8,7.35,7.69,2000.0,2023-04-26 20:45:00
7.56,7.86,7.56,7.7,975.0,2023-04-27 20:45:00
7.64,7.85,7.64,7.73,2150.0,2023-04-30 20:45:00
7.65,7.7,7.65,7.7,825.0,2023-05-02 20:45:00
7.75,7.76,7.75,7.75,1250.0,2023-05-03 20:45:00
7.6,7.85,7.6,7.8,725.0,2023-05-04 20:45:00
7.65,7.84,7.65,7.84,1600.0,2023-05-07 20:45:00
7.71,7.86,7.71,7.83,800.0,2023-05-08 20:45:00
7.7,7.85,7.7,7.79,900.0,2023-05-09 20:45:00
7.65,7.82,7.65,7.82,1175.0,2023-05-10 20:45:00
7.7,7.79,7.7,7.79,900.0,2023-05-11 20:45:00
7.8,7.8,7.72,7.73,720.0,2023-05-14 20:45:00
7.65,7.65,7.65,7.65,100.0,2023-05-15 20:45:00
7.68,8.0,7.68,8.0,2775.0,2023-05-16 20:45:00
7.84,8.42,7.84,7.85,1800.0,2023-05-17 20:45:00
7.74,7.82,7.74,7.82,850.0,2023-05-18 20:45:00
7.69,8.43,7.69,8.43,1025.0,2023-05-21 20:45:00
8.59,9.1,8.59,8.8,1750.0,2023-05-22 20:45:00
8.97,9.14,8.97,9.1,1000.0,2023-05-23 20:45:00
9.28,9.28,9.2,9.2,1100.0,2023-05-24 20:45:00
9.02,9.02,8.67,8.67,3300.0,2023-05-30 20:45:00
8.5,8.5,8.17,8.33,400.0,2023-05-31 20:45:00
8.17,8.17,7.61,7.83,3650.0,2023-06-01 20:45:00
7.71,7.8,7.71,7.8,400.0,2023-06-04 20:45:00
7.67,8.04,7.53,7.9,2125.0,2023-06-05 20:45:00
7.75,8.63,7.63,8.63,3000.0,2023-06-06 20:45:00
8.46,8.46,8.3,8.3,200.0,2023-06-07 20:45:00
8.14,8.14,8.03,8.03,800.0,2023-06-08 20:45:00
7.9,8.0,7.9,8.0,500.0,2023-06-11 20:45:00
7.85,8.0,7.85,7.99,1500.0,2023-06-12 20:45:00
7.87,8.05,7.87,7.92,900.0,2023-06-13 20:45:00
7.77,8.05,7.77,7.92,800.0,2023-06-14 20:45:00
8.07,8.07,8.0,8.0,600.0,2023-06-15 20:45:00
7.85,8.07,7.85,8.07,1300.0,2023-06-18 20:45:00
7.92,8.08,7.92,7.95,2400.0,2023-06-19 20:45:00
7.9,8.0,7.84,7.95,1300.0,2023-06-20 20:45:00
7.9,7.9,7.9,7.9,200.0,2023-06-21 20:45:00
7.75,7.9,7.75,7.89,1400.0,2023-06-22 20:45:00
7.79,8.0,7.79,7.9,1325.0,2023-06-25 20:45:00
7.81,7.96,7.81,7.95,600.0,2023-06-26 20:45:00
7.89,8.0,7.89,8.0,2200.0,2023-06-27 20:45:00
8.0,8.43,8.0,8.27,6400.0,2023-06-28 20:45:00
8.2,8.43,8.2,8.43,1600.0,2023-07-02 20:45:00
8.28,8.28,8.28,8.28,600.0,2023-07-03 20:45:00
8.12,8.25,8.12,8.25,2600.0,2023-07-04 20:45:00
8.1,8.1,8.1,8.1,1200.0,2023-07-05 20:45:00
7.94,8.03,7.94,8.03,500.0,2023-07-06 20:45:00
8.19,8.19,8.03,8.03,3300.0,2023-07-09 20:45:00
8.0,8.0,8.0,8.0,100.0,2023-07-10 20:45:00
7.87,7.96,7.72,7.95,2450.0,2023-07-11 20:45:00
7.87,8.34,7.87,8.34,800.0,2023-07-12 20:45:00
8.5,9.17,8.5,8.8,19046.0,2023-07-13 20:45:00
8.97,9.68,8.3,9.68,8325.0,2023-07-16 20:45:00
9.68,9.68,9.15,9.68,101999.0,2023-07-17 20:45:00
9.49,9.49,9.49,9.49,200.0,2023-07-18 20:45:00
9.31,9.31,8.95,8.95,1100.0,2023-07-19 20:45:00
8.8,8.9,8.8,8.8,1075.0,2023-07-20 20:45:00
8.64,8.64,8.46,8.64,1600.0,2023-07-23 20:45:00
8.48,8.48,8.32,8.34,600.0,2023-07-24 20:45:00
8.18,8.2,8.03,8.03,1625.0,2023-07-25 20:45:00
8.1,8.11,8.06,8.11,1200.0,2023-07-26 20:45:00
8.03,8.11,8.03,8.11,1800.0,2023-07-27 20:45:00
8.11,8.2,8.02,8.1,1290.0,2023-07-30 20:45:00
7.94,8.01,7.8,7.87,3900.0,2023-07-31 20:45:00
7.91,7.92,7.91,7.92,250.0,2023-08-01 20:45:00
8.0,8.19,8.0,8.08,11595.0,2023-08-02 20:45:00
8.0,8.16,8.0,8.16,1000.0,2023-08-03 20:45:00
8.12,8.15,8.01,8.03,2000.0,2023-08-06 20:45:00
8.0,8.19,7.9,7.92,1325.0,2023-08-07 20:45:00
7.94,8.07,7.94,8.05,1850.0,2023-08-08 20:45:00
7.9,8.05,7.9,8.03,2675.0,2023-08-09 20:45:00
7.87,8.19,7.87,8.19,900.0,2023-08-10 20:45:00
8.1,8.35,8.1,8.18,3910.0,2023-08-13 20:45:00
8.07,8.26,8.07,8.11,2000.0,2023-08-14 20:45:00
8.11,8.15,8.0,8.0,900.0,2023-08-15 20:45:00
8.0,8.48,8.0,8.32,2400.0,2023-08-16 20:45:00
8.2,8.48,8.2,8.48,1300.0,2023-08-17 20:45:00
8.35,8.35,8.09,8.11,900.0,2023-08-20 20:45:00
7.95,8.1,7.95,8.1,400.0,2023-08-21 20:45:00
8.0,8.0,8.0,8.0,400.0,2023-08-22 20:45:00
8.0,8.16,8.0,8.01,1100.0,2023-08-23 20:45:00
7.9,8.05,7.9,7.91,550.0,2023-08-24 20:45:00
8.06,8.17,7.9,8.17,1700.0,2023-08-27 20:44:00
8.17,8.25,8.09,8.25,1100.0,2023-08-28 20:45:00
8.1,8.4,8.1,8.24,1525.0,2023-08-29 20:45:00
8.12,8.28,8.12,8.12,500.0,2023-08-30 20:45:00
8.1,8.28,8.1,8.12,800.0,2023-09-03 20:45:00
8.0,8.01,8.0,8.01,1750.0,2023-09-04 20:45:00
7.87,7.87,7.87,7.87,1450.0,2023-09-05 20:45:00
7.87,8.0,7.76,7.85,1600.0,2023-09-07 20:45:00
7.81,7.96,7.81,7.81,2100.0,2023-09-10 20:45:00
7.81,7.86,7.81,7.86,500.0,2023-09-11 20:44:00
7.8,8.01,7.8,8.01,1200.0,2023-09-12 20:45:00
7.9,8.01,7.9,7.97,600.0,2023-09-13 20:45:00
7.91,8.08,7.91,8.08,1700.0,2023-09-17 20:45:00
8.0,8.0,7.96,7.96,200.0,2023-09-18 20:45:00
7.91,7.93,7.91,7.93,300.0,2023-09-19 20:45:00
7.93,8.08,7.93,8.08,650.0,2023-09-21 20:45:00
8.0,8.26,8.0,8.1,1700.0,2023-09-24 20:45:00
8.0,8.02,8.0,8.02,920.0,2023-09-25 20:45:00
8.0,8.16,8.0,8.0,1850.0,2023-09-26 20:45:00
8.0,8.16,8.0,8.0,1400.0,2023-09-27 20:45:00
8.0,8.06,7.86,8.06,1300.0,2023-10-01 20:45:00
8.0,8.05,8.0,8.0,500.0,2023-10-02 20:45:00
8.0,8.16,8.0,8.01,700.0,2023-10-03 20:45:00
8.0,8.0,8.0,8.0,1500.0,2023-10-04 20:45:00
7.99,7.99,7.76,7.76,500.0,2023-10-05 20:45:00
7.76,7.85,7.76,7.85,900.0,2023-10-08 20:45:00
7.85,8.0,7.85,7.95,2700.0,2023-10-09 20:45:00
7.85,7.85,7.85,7.85,300.0,2023-10-10 20:45:00
7.8,7.82,7.8,7.82,700.0,2023-10-11 20:45:00
7.67,7.83,7.67,7.8,900.0,2023-10-12 20:45:00
7.8,8.1,7.8,8.1,700.0,2023-10-16 20:45:00
7.94,8.09,7.94,7.94,1300.0,2023-10-17 20:45:00
7.79,7.94,7.79,7.94,400.0,2023-10-18 20:45:00
7.95,7.95,7.81,7.81,400.0,2023-10-19 20:45:00
7.7,7.7,7.7,7.7,400.0,2023-10-29 20:45:00
7.6,7.66,7.6,7.65,600.0,2023-10-30 20:45:00
7.65,7.67,7.51,7.67,700.0,2023-10-31 20:45:00
7.53,7.7,7.53,7.7,500.0,2023-11-01 20:45:00
7.7,7.71,7.7,7.71,400.0,2023-11-02 20:45:00
7.71,7.81,7.71,7.81,1600.0,2023-11-05 20:45:00
7.81,7.86,7.81,7.86,500.0,2023-11-06 20:45:00
7.71,7.71,7.71,7.71,100.0,2023-11-07 20:45:00
7.56,7.72,7.56,7.72,800.0,2023-11-08 20:45:00
7.57,7.57,7.57,7.57,100.0,2023-11-09 20:45:00
7.42,7.76,7.42,7.71,2000.0,2023-11-20 20:45:00
7.56,7.72,7.56,7.72,1000.0,2023-11-21 20:45:00
7.82,7.97,7.82,7.97,1200.0,2023-11-22 20:45:00
7.9,8.0,7.9,8.0,400.0,2023-11-23 20:45:00
7.84,7.9,7.84,7.9,1000.0,2023-11-26 20:45:00
7.75,7.8,7.75,7.75,150100.0,2023-11-27 20:45:00
7.75,7.75,7.75,7.75,500.0,2023-11-28 20:45:00
7.8,7.9,7.8,7.8,800.0,2023-11-29 20:45:00
7.65,7.81,7.65,7.81,1800.0,2023-11-30 20:45:00
7.75,7.75,7.75,7.75,100.0,2023-12-03 20:45:00
7.8,7.9,7.8,7.9,1700.0,2023-12-04 20:45:00
7.75,7.9,7.75,7.85,600.0,2023-12-05 20:45:00
7.7,7.85,7.7,7.81,700.0,2023-12-06 20:45:00
7.7,7.72,7.7,7.72,400.0,2023-12-07 20:45:00
7.75,8.0,7.75,8.0,900.0,2023-12-11 20:45:00
8.0,8.0,7.84,7.95,1500.0,2023-12-12 20:45:00
7.8,7.95,7.8,7.92,1300.0,2023-12-13 20:45:00
7.82,7.92,7.82,7.92,1000.0,2023-12-14 20:45:00
7.92,8.0,7.92,7.92,1850.0,2023-12-17 20:45:00
7.92,8.0,7.92,7.92,8200.0,2023-12-18 20:44:00
7.92,8.07,7.92,8.07,1150.0,2023-12-19 20:45:00
7.91,8.06,7.91,8.06,2200.0,2023-12-20 20:45:00
8.05,8.07,8.05,8.07,2600.0,2023-12-21 20:45:00
7.95,8.07,7.95,8.07,4800.0,2023-12-24 20:45:00
8.0,8.02,8.0,8.02,900.0,2023-12-27 20:45:00
7.96,8.18,7.96,8.17,1650.0,2023-12-28 20:45:00
