open,high,low,close,volume,date
963.0,963.0,963.0,963.0,5000.0,2019-12-25 05:45:00
982.0,985.0,982.0,985.0,25.0,2019-12-29 20:45:00
990.0,990.0,990.0,990.0,200.0,2019-12-30 20:45:00
990.0,1000.0,990.0,1000.0,50.0,2020-01-13 20:45:00
1000.0,1000.0,1000.0,1000.0,25.0,2020-01-14 20:45:00
980.0,980.0,980.0,980.0,10.0,2020-01-15 20:45:00
962.0,962.0,962.0,962.0,200.0,2020-01-16 20:45:00
945.0,945.0,944.0,944.0,25.0,2020-01-20 20:45:00
930.0,930.0,930.0,930.0,50.0,2020-01-22 20:45:00
948.0,948.0,948.0,948.0,10.0,2020-01-27 20:45:00
966.0,966.0,966.0,966.0,55.0,2020-01-28 20:45:00
969.0,970.0,969.0,970.0,250.0,2020-02-02 20:45:00
951.0,951.0,932.0,932.0,50.0,2020-02-04 20:45:00
950.0,950.0,950.0,950.0,25.0,2020-02-05 20:45:00
935.0,935.0,935.0,935.0,25.0,2020-02-06 20:45:00
934.0,934.0,934.0,934.0,50.0,2020-02-10 20:45:00
937.0,937.0,937.0,937.0,25.0,2020-02-17 20:45:00
934.0,935.0,934.0,935.0,50.0,2020-02-19 20:45:00
935.0,934.0,934.0,934.0,25.0,2020-02-20 20:45:00
934.0,925.0,917.0,917.0,290.0,2020-02-24 20:45:00
917.0,930.0,930.0,930.0,50.0,2020-02-25 20:45:00
931.0,931.0,930.0,930.0,100.0,2020-02-27 20:45:00
930.0,948.0,948.0,948.0,25.0,2020-03-03 20:45:00
948.0,948.0,948.0,948.0,50.0,2020-03-04 20:45:00
935.0,935.0,935.0,935.0,50.0,2020-03-12 20:45:00
933.0,933.0,932.0,932.0,195.0,2020-03-15 21:45:00
950.0,950.0,950.0,950.0,25.0,2020-07-01 20:45:00
966.0,969.0,965.0,965.0,175.0,2020-07-08 20:45:00
960.0,960.0,960.0,960.0,25.0,2020-07-12 20:45:00
979.0,1056.0,979.0,1056.0,325.0,2020-07-13 20:45:00
1060.0,1060.0,1060.0,1060.0,100.0,2020-07-19 20:45:00
1039.0,1039.0,1020.0,1025.0,150.0,2020-07-23 20:45:00
1025.0,1025.0,1010.0,1020.0,150.0,2020-07-26 20:45:00
1010.0,1010.0,1010.0,1010.0,100.0,2020-07-27 20:45:00
1005.0,1005.0,1005.0,1005.0,125.0,2020-07-28 20:45:00
1005.0,1005.0,1005.0,1005.0,150.0,2020-07-29 20:45:00
1005.0,1005.0,1000.0,1000.0,125.0,2020-07-30 20:45:00
1006.0,1006.0,1005.0,1005.0,100.0,2020-08-02 20:45:00
1005.0,1005.0,1005.0,1005.0,25.0,2020-08-03 20:45:00
1010.0,1010.0,1006.0,1006.0,75.0,2020-08-05 20:45:00
