0,Transact_No,Symbol,Buyer,Seller,Quantity,Rate,Amount
88,2024091805017179,HDL,22,69,10,"1,291.10","12,911.00"
89,2024091805017172,HDL,4,6,11,"1,291.10","14,202.10"
90,2024091805017288,HDL,19,57,10,"1,291.90","12,919.00"
91,2024091805017259,HDL,21,49,30,"1,291.00","38,730.00"
92,2024091805017371,HDL,38,57,20,"1,291.90","25,838.00"
93,2024091805017390,HDL,41,4,10,"1,291.90","12,919.00"
94,2024091805017388,HDL,58,4,130,"1,291.90","167,947.00"
95,2024091805017387,HDL,58,42,50,"1,291.90","64,595.00"
96,2024091805017386,HDL,58,57,10,"1,291.90","12,919.00"
97,2024091805017418,HDL,21,54,85,"1,291.00","109,735.00"
98,2024091805017417,HDL,21,54,115,"1,291.00","148,465.00"
99,2024091805017416,HDL,42,54,20,"1,291.10","25,822.00"
100,2024091805017415,HDL,6,54,10,"1,291.20","12,912.00"
101,2024091805017414,HDL,57,54,10,"1,291.50","12,915.00"
102,2024091805017431,HDL,1,4,140,"1,291.90","180,866.00"
103,2024091805017429,HDL,42,4,20,"1,291.90","25,838.00"
104,2024091805017552,HDL,49,34,100,"1,292.00","129,200.00"
105,2024091805017505,HIDCL,43,42,300,265.00,"79,500.00"
106,2024091805017499,HIDCL,34,42,517,265.00,"137,005.00"
107,2024091805017498,HIDCL,34,57,133,265.00,"35,245.00"
108,2024091805017351,HIDCL,41,33,943,264.00,"248,952.00"
109,2024091805017344,HIDCL,59,57,167,265.00,"44,255.00"
110,2024091805017343,HIDCL,59,42,33,265.00,"8,745.00"
111,2024091805017111,HIDCL,45,26,200,264.00,"52,800.00"
112,2024091805017232,HIDCL,46,6,150,265.00,"39,750.00"
113,2024091805017231,HIDCL,46,26,500,264.90,"132,450.00"
114,2024091805017230,HIDCL,46,42,250,264.80,"66,200.00"
115,2024091805017223,HIDCL,45,8,349,264.00,"92,136.00"
116,2024091805017199,HIDCL,33,34,500,264.40,"132,200.00"
117,2024091805017171,HIDCL,45,42,42,264.00,"11,088.00"
118,2024091805017303,HIDCL,58,34,820,264.10,"216,562.00"
119,2024091805017237,HIDCL,46,42,467,265.00,"123,755.00"
120,2024091805017236,HIDCL,46,49,"1,000",265.00,"265,000.00"
121,2024091805017235,HIDCL,46,7,50,265.00,"13,250.00"
122,2024091805017234,HIDCL,46,42,250,265.00,"66,250.00"
123,2024091805017233,HIDCL,46,39,333,265.00,"88,245.00"
124,2024091805017334,HIDCL,41,91,200,264.00,"52,800.00"
125,2024091805017315,HIDCL,41,34,100,264.00,"26,400.00"
126,2024091805017307,HIDCL,41,34,357,264.00,"94,248.00"
127,2024091805017306,HIDCL,3,34,25,264.00,"6,600.00"
128,2024091805017305,HIDCL,60,34,80,264.00,"21,120.00"
129,2024091805017304,HIDCL,45,34,198,264.00,"52,272.00"
130,2024091805017573,HRL,70,39,81,790.00,"63,990.00"
131,2024091805017572,HRL,70,41,19,790.00,"15,010.00"
132,2024091805017560,HRL,6,41,100,790.00,"79,000.00"
133,2024091805017553,HRL,36,41,50,790.00,"39,500.00"
134,2024091805017100,HRL,34,1,10,793.00,"7,930.00"
135,2024091805017099,HRL,34,48,10,792.00,"7,920.00"
136,2024091805017151,HRL,35,60,50,790.20,"39,510.00"
137,2024091805017150,HRL,38,60,19,790.20,"15,013.80"
138,2024091805017149,HRL,38,60,10,790.30,"7,903.00"
139,2024091805017148,HRL,44,60,40,790.30,"31,612.00"
140,2024091805017142,HRL,44,34,50,790.30,"39,515.00"
141,2024091805017119,HRL,44,45,10,790.30,"7,903.00"
142,2024091805017166,HRL,1,11,10,792.00,"7,920.00"
143,2024091805017156,HRL,52,60,70,790.00,"55,300.00"
144,2024091805017155,HRL,32,60,50,790.00,"39,500.00"
145,2024091805017154,HRL,4,60,111,790.00,"87,690.00"
146,2024091805017153,HRL,29,60,100,790.10,"79,010.00"
147,2024091805017152,HRL,6,60,50,790.20,"39,510.00"
148,2024091805017201,HRL,1,48,10,792.00,"7,920.00"
149,2024091805017191,HRL,1,45,10,792.00,"7,920.00"
150,2024091805017175,HRL,4,1,20,793.00,"15,860.00"
151,2024091805017283,HRL,42,57,30,791.00,"23,730.00"
152,2024091805017282,HRL,6,57,70,791.00,"55,370.00"
153,2024091805017240,HRL,6,14,430,791.00,"340,130.00"
154,2024091805017239,HRL,1,14,70,792.00,"55,440.00"
155,2024091805017225,HRL,1,58,100,792.00,"79,200.00"
156,2024091805017353,HRL,54,17,10,790.00,"7,900.00"
157,2024091805017352,HRL,52,17,30,790.00,"23,700.00"
158,2024091805017347,HRL,45,4,10,791.00,"7,910.00"
159,2024091805017328,HRL,42,4,20,791.00,"15,820.00"
160,2024091805017327,HRL,42,4,20,791.20,"15,824.00"
161,2024091805017356,HRL,42,17,50,790.00,"39,500.00"
162,2024091805017355,HRL,5,17,100,790.00,"79,000.00"
163,2024091805017354,HRL,57,17,10,790.00,"7,900.00"
164,2024091805017382,HRL,6,38,200,790.00,"158,000.00"
165,2024091805017381,HRL,49,38,25,790.00,"19,750.00"
166,2024091805017380,HRL,42,38,50,790.00,"39,500.00"
167,2024091805017397,HRL,66,1,20,790.00,"15,800.00"
168,2024091805017396,HRL,57,1,10,790.00,"7,900.00"
169,2024091805017395,HRL,22,1,85,790.00,"67,150.00"
170,2024091805017385,HRL,22,38,115,790.00,"90,850.00"
171,2024091805017384,HRL,54,38,10,790.00,"7,900.00"
172,2024091805017383,HRL,28,38,100,790.00,"79,000.00"
173,2024091805017423,HRL,57,4,300,791.00,"237,300.00"
174,2024091805017421,HRL,29,53,50,790.00,"39,500.00"
175,2024091805017401,HRL,29,28,20,790.00,"15,800.00"
176,2024091805017400,HRL,29,1,20,790.00,"15,800.00"
177,2024091805017399,HRL,17,1,10,790.00,"7,900.00"
178,2024091805017398,HRL,45,1,25,790.00,"19,750.00"
179,2024091805017446,HRL,25,44,10,790.00,"7,900.00"
180,2024091805017445,HRL,49,44,100,790.00,"79,000.00"
181,2024091805017444,HRL,29,44,185,790.00,"146,150.00"
182,2024091805017425,HRL,57,49,169,792.00,"133,848.00"
183,2024091805017424,HRL,57,13,31,792.00,"24,552.00"
184,2024091805017452,HRL,42,44,80,790.00,"63,200.00"
185,2024091805017451,HRL,43,44,20,790.00,"15,800.00"
186,2024091805017450,HRL,25,44,50,790.00,"39,500.00"
187,2024091805017449,HRL,42,44,25,790.00,"19,750.00"
188,2024091805017448,HRL,14,44,100,790.00,"79,000.00"
189,2024091805017447,HRL,53,44,100,790.00,"79,000.00"
190,2024091805017460,HRL,59,38,100,790.00,"79,000.00"
191,2024091805017459,HRL,34,38,50,790.00,"39,500.00"
192,2024091805017456,HRL,34,44,50,790.00,"39,500.00"
193,2024091805017455,HRL,29,44,10,790.00,"7,900.00"
194,2024091805017454,HRL,38,44,10,790.00,"7,900.00"
195,2024091805017453,HRL,58,44,55,790.00,"43,450.00"
196,2024091805017466,HRL,45,38,20,790.00,"15,800.00"
197,2024091805017465,HRL,51,38,100,790.00,"79,000.00"
198,2024091805017464,HRL,52,38,10,790.00,"7,900.00"
199,2024091805017463,HRL,55,38,100,790.00,"79,000.00"
200,2024091805017462,HRL,19,38,50,790.00,"39,500.00"
201,2024091805017461,HRL,58,38,50,790.00,"39,500.00"
202,2024091805017479,HRL,58,51,101,790.00,"79,790.00"
203,2024091805017478,HRL,58,51,100,790.00,"79,000.00"
204,2024091805017477,HRL,47,51,50,790.00,"39,500.00"
205,2024091805017476,HRL,47,38,12,790.00,"9,480.00"
206,2024091805017471,HRL,47,39,162,790.00,"127,980.00"
207,2024091805017467,HRL,47,38,20,790.00,"15,800.00"
208,2024091805017524,HRL,50,36,96,790.00,"75,840.00"
209,2024091805017523,HRL,45,36,10,790.00,"7,900.00"
210,2024091805017522,HRL,40,36,10,790.00,"7,900.00"
211,2024091805017521,HRL,25,36,41,790.00,"32,390.00"
212,2024091805017497,HRL,25,57,10,790.00,"7,900.00"
213,2024091805017480,HRL,25,51,49,790.00,"38,710.00"
214,2024091805017544,HRL,49,41,31,790.00,"24,490.00"
215,2024091805017543,HRL,49,36,19,790.00,"15,010.00"
216,2024091805017527,HRL,49,36,10,790.00,"7,900.00"
217,2024091805017526,HRL,56,36,25,790.00,"19,750.00"
218,2024091805017525,HRL,46,36,100,790.00,"79,000.00"
219,2024091805017556,ILI,28,43,10,485.00,"4,850.00"
220,2024091805017426,ILI,22,38,18,482.70,"8,688.60"
221,2024091805017407,ILI,42,44,25,484.00,"12,100.00"
222,2024091805017403,ILI,59,44,25,484.10,"12,102.50"
223,2024091805017360,ILI,40,43,22,485.00,"10,670.00"
224,2024091805017291,ILI,41,16,9,485.00,"4,365.00"
225,2024091805017134,ILI,42,4,12,485.00,"5,820.00"
226,2024091805017121,ILI,42,6,500,485.00,"242,500.00"
227,2024091805017109,ILI,42,4,100,485.00,"48,500.00"
228,2024091805017290,ILI,41,44,84,485.00,"40,740.00"
229,2024091805017289,ILI,58,44,16,485.00,"7,760.00"
230,2024091805017271,ILI,58,13,34,485.90,"16,520.60"
231,2024091805017270,ILI,58,58,14,485.50,"6,797.00"
232,2024091805017241,ILI,42,16,41,485.00,"19,885.00"
233,2024091805017137,ILI,42,13,200,485.00,"97,000.00"
234,2024091805017269,MBJC,44,32,100,329.30,"32,930.00"
235,2024091805017247,MBJC,46,42,70,329.00,"23,030.00"
236,2024091805017246,MBJC,6,42,100,329.00,"32,900.00"
237,2024091805017245,MBJC,6,42,100,329.20,"32,920.00"
238,2024091805017244,MBJC,58,42,20,329.20,"6,584.00"
239,2024091805017222,MBJC,6,32,100,329.30,"32,930.00"
240,2024091805017108,MBJC,22,49,10,330.00,"3,300.00"
241,2024091805017107,MBJC,22,56,10,330.00,"3,300.00"
242,2024091805017559,MEL,53,47,10,296.00,"2,960.00"
243,2024091805017547,MEL,6,57,80,290.20,"23,216.00"
244,2024091805017221,MEL,64,19,90,291.10,"26,199.00"
245,2024091805017220,MEL,42,19,200,291.20,"58,240.00"
246,2024091805017219,MEL,58,19,255,291.20,"74,256.00"
247,2024091805017229,MEL,6,19,200,291.10,"58,220.00"
248,2024091805017321,MEL,21,19,25,291.10,"7,277.50"
249,2024091805017376,MEL,52,19,500,290.40,"145,200.00"
250,2024091805017375,MEL,38,19,30,290.50,"8,715.00"
251,2024091805017374,MEL,34,19,85,291.00,"24,735.00"
252,2024091805017379,MEL,6,19,"7,955",290.20,"2,308,541.00"
253,2024091805017378,MEL,26,19,"1,000",290.30,"290,300.00"
254,2024091805017377,MEL,58,19,200,290.30,"58,060.00"
255,2024091805017433,MEL,6,41,200,290.20,"58,040.00"
256,2024091805017546,MEL,58,57,20,291.00,"5,820.00"
257,2024091805017157,MMF1,11,42,150,8.41,"1,261.50"
258,2024091805017420,NBF2,16,41,"3,000",10.31,"30,930.00"
259,2024091805017419,NBF2,16,6,363,10.31,"3,742.53"
260,2024091805017186,NBF2,16,14,"1,100",10.30,"11,330.00"
261,2024091805017293,NICBF,58,7,170,9.64,"1,638.80"
262,2024091805017548,NIFRA,41,38,50,272.10,"13,605.00"
263,2024091805017542,NIFRA,41,26,64,272.10,"17,414.40"
264,2024091805017517,NIFRA,41,25,"1,500",272.10,"408,150.00"
265,2024091805017511,NIFRA,41,50,408,272.10,"111,016.80"
266,2024091805017490,NIFRA,19,33,100,272.20,"27,220.00"
267,2024091805017458,NIFRA,57,33,20,272.20,"5,444.00"
268,2024091805017130,NIFRA,57,34,340,272.10,"92,514.00"
269,2024091805017127,NIFRA,57,58,10,272.10,"2,721.00"
270,2024091805017113,NIFRA,49,17,10,272.00,"2,720.00"
271,2024091805017094,NIFRA,49,46,64,272.00,"17,408.00"
272,2024091805017089,NIFRA,49,6,100,272.00,"27,200.00"
273,2024091805017265,NIFRA,57,34,400,272.10,"108,840.00"
274,2024091805017264,NIFRA,57,74,40,272.10,"10,884.00"
275,2024091805017263,NIFRA,45,74,810,272.10,"220,401.00"
276,2024091805017185,NIFRA,45,50,190,272.10,"51,699.00"
277,2024091805017167,NIFRA,49,34,64,272.00,"17,408.00"
278,2024091805017131,NIFRA,49,34,64,272.00,"17,408.00"
279,2024091805017349,NIFRA,26,55,"1,598",272.20,"434,975.60"
280,2024091805017335,NIFRA,26,11,172,272.20,"46,818.40"
281,2024091805017317,NIFRA,26,19,30,272.20,"8,166.00"
282,2024091805017287,NIFRA,41,48,332,272.10,"90,337.20"
283,2024091805017286,NIFRA,57,48,128,272.10,"34,828.80"
284,2024091805017267,NIFRA,57,35,432,272.10,"117,547.20"
285,2024091805017434,NIFRA,22,33,78,272.20,"21,231.60"
286,2024091805017428,NIFRA,22,55,22,272.20,"5,988.40"
287,2024091805017389,NIFRA,25,55,100,272.20,"27,220.00"
288,2024091805017370,NIFRA,38,55,80,272.20,"21,776.00"
289,2024091805017359,NIFRA,8,55,150,272.20,"40,830.00"
290,2024091805017350,NIFRA,19,55,50,272.20,"13,610.00"
291,2024091805017555,NMB50,38,53,100,11.50,"1,150.00"
292,2024091805017481,NRIC,58,41,10,790.10,"7,901.00"
293,2024091805017435,NRIC,39,26,18,790.00,"14,220.00"
294,2024091805017430,NRIC,39,57,200,790.00,"158,000.00"
295,2024091805017324,NRIC,39,26,50,790.00,"39,500.00"
296,2024091805017302,NRIC,39,42,100,790.00,"79,000.00"
297,2024091805017284,NRIC,39,57,200,790.00,"158,000.00"
298,2024091805017226,NRIC,39,26,100,790.00,"79,000.00"
299,2024091805017168,NRIC,39,32,500,790.00,"395,000.00"
300,2024091805017561,NRM,59,34,10,439.00,"4,390.00"
301,2024091805017558,NRM,42,8,10,438.00,"4,380.00"
302,2024091805017557,NRM,42,21,10,438.00,"4,380.00"
303,2024091805017551,NRM,26,34,10,437.00,"4,370.00"
304,2024091805017443,NRM,26,41,160,437.00,"69,920.00"
305,2024091805017339,NRM,41,21,50,438.00,"21,900.00"
306,2024091805017181,NRM,41,34,113,437.00,"49,381.00"
307,2024091805017323,NRM,88,39,10,436.30,"4,363.00"
308,2024091805017322,NRM,66,39,10,436.40,"4,364.00"
309,2024091805017228,NRM,88,57,150,436.30,"65,445.00"
310,2024091805017227,NRM,58,57,50,438.00,"21,900.00"
311,2024091805017183,NRM,58,34,60,436.40,"26,184.00"
312,2024091805017182,NRM,34,34,20,437.00,"8,740.00"
313,2024091805017571,NRN,55,1,346,932.00,"322,472.00"
314,2024091805017570,NRN,55,4,154,932.00,"143,528.00"
315,2024091805017567,NRN,74,4,248,932.00,"231,136.00"
316,2024091805017566,NRN,74,13,50,931.20,"46,560.00"
317,2024091805017213,NRN,45,1,29,932.00,"27,028.00"
318,2024091805017195,NRN,45,38,10,932.00,"9,320.00"
319,2024091805017170,NRN,45,17,10,932.00,"9,320.00"
320,2024091805017285,NRN,58,41,95,931.30,"88,473.50"
321,2024091805017215,NRN,6,1,30,932.00,"27,960.00"
322,2024091805017311,NRN,63,4,98,932.00,"91,336.00"
323,2024091805017310,NRN,63,58,10,932.00,"9,320.00"
324,2024091805017309,NRN,63,1,41,932.00,"38,212.00"
325,2024091805017308,NRN,63,38,50,931.30,"46,565.00"
326,2024091805017405,NRN,81,94,70,930.00,"65,100.00"
327,2024091805017391,NRN,39,45,70,931.20,"65,184.00"
328,2024091805017565,NRN,74,45,20,931.20,"18,624.00"
329,2024091805017564,NRN,74,39,182,930.00,"169,260.00"
330,2024091805017541,NRN,17,39,38,930.00,"35,340.00"
331,2024091805017540,NRN,64,39,50,930.00,"46,500.00"
332,2024091805017539,NRN,81,39,30,930.00,"27,900.00"
333,2024091805017392,NSIF2,50,10,"13,825",11.60,"160,370.00"
334,2024091805017314,NSIF2,25,10,150,11.60,"1,740.00"
335,2024091805017554,NTC,57,59,10,942.00,"9,420.00"
336,2024091805017509,NTC,4,64,830,939.20,"779,536.00"
337,2024091805017508,NTC,26,64,20,939.30,"18,786.00"
338,2024091805017489,NTC,35,59,223,942.00,"210,066.00"
339,2024091805017488,NTC,35,35,15,942.00,"14,130.00"
340,2024091805017487,NTC,35,34,50,941.00,"47,050.00"
341,2024091805017115,NTC,4,53,100,940.00,"94,000.00"
342,2024091805017093,NTC,13,53,100,940.00,"94,000.00"
343,2024091805017277,NTC,4,38,130,939.20,"122,096.00"
344,2024091805017253,NTC,4,6,325,939.20,"305,240.00"
345,2024091805017217,NTC,4,86,280,939.20,"262,976.00"
346,2024091805017216,NTC,32,86,20,939.30,"18,786.00"
347,2024091805017176,NTC,45,53,10,940.00,"9,400.00"
348,2024091805017169,NTC,18,53,10,940.00,"9,400.00"
349,2024091805017368,NTC,49,53,20,940.00,"18,800.00"
350,2024091805017341,NTC,4,19,50,939.20,"46,960.00"
351,2024091805017340,NTC,4,41,30,939.20,"28,176.00"
352,2024091805017316,NTC,4,49,495,939.20,"464,904.00"
353,2024091805017313,NTC,4,14,50,939.20,"46,960.00"
354,2024091805017281,NTC,4,42,50,939.20,"46,960.00"
355,2024091805017486,NTC,35,34,100,940.00,"94,000.00"
356,2024091805017485,NTC,35,40,40,940.00,"37,600.00"
357,2024091805017484,NTC,35,58,20,940.00,"18,800.00"
358,2024091805017483,NTC,35,49,20,940.00,"18,800.00"
359,2024091805017482,NTC,35,53,32,940.00,"30,080.00"
360,2024091805017393,NTC,4,43,"1,000",939.20,"939,200.00"
361,2024091805017563,PHCL,59,19,150,339.10,"50,865.00"
362,2024091805017502,PHCL,4,49,34,339.90,"11,556.60"
363,2024091805017501,PHCL,4,57,590,339.90,"200,541.00"
364,2024091805017318,PHCL,41,57,10,339.90,"3,399.00"
365,2024091805017212,PHCL,56,26,300,338.00,"101,400.00"
366,2024091805017120,PHCL,4,45,500,338.00,"169,000.00"
367,2024091805017357,PSF,4,49,100,10.70,"1,070.00"
368,2024091805017098,PSF,4,49,"8,700",10.70,"93,090.00"
369,2024091805017097,PSF,4,14,300,10.70,"3,210.00"
370,2024091805017096,PSF,4,42,"1,000",10.70,"10,700.00"
371,2024091805017550,RNLI,16,52,11,481.00,"5,291.00"
372,2024091805017470,RNLI,62,16,500,482.00,"241,000.00"
373,2024091805017457,RNLI,16,17,100,481.00,"48,100.00"
374,2024091805017338,RNLI,16,14,11,481.00,"5,291.00"
375,2024091805017301,RNLI,16,36,161,481.00,"77,441.00"
376,2024091805017300,RNLI,19,36,10,481.00,"4,810.00"
377,2024091805017122,RNLI,44,22,11,481.60,"5,297.60"
378,2024091805017204,RNLI,62,34,11,482.00,"5,302.00"
379,2024091805017203,RNLI,62,58,45,482.00,"21,690.00"
380,2024091805017202,RNLI,62,16,248,482.00,"119,536.00"
381,2024091805017190,RNLI,45,22,11,481.70,"5,298.70"
382,2024091805017178,RNLI,45,87,20,481.70,"9,634.00"
383,2024091805017177,RNLI,6,16,10,482.00,"4,820.00"
384,2024091805017299,RNLI,18,36,100,481.20,"48,120.00"
385,2024091805017298,RNLI,38,36,10,481.30,"4,813.00"
386,2024091805017297,RNLI,34,36,50,481.50,"24,075.00"
387,2024091805017296,RNLI,58,36,100,481.60,"48,160.00"
388,2024091805017295,RNLI,45,36,69,481.70,"33,237.30"
389,2024091805017205,RNLI,62,16,"1,696",482.00,"817,472.00"
390,2024091805017537,SAHAS,40,45,10,587.90,"5,879.00"
391,2024091805017516,SAHAS,21,45,97,587.90,"57,026.30"
392,2024091805017496,SAHAS,42,71,25,588.00,"14,700.00"
393,2024091805017436,SAHAS,58,71,102,588.00,"59,976.00"
394,2024091805017422,SAHAS,57,71,30,588.00,"17,640.00"
395,2024091805017404,SAHAS,50,71,100,588.00,"58,800.00"
396,2024091805017078,SAHAS,49,56,17,588.20,"9,999.40"
397,2024091805017139,SAHAS,33,68,66,588.00,"38,808.00"
398,2024091805017138,SAHAS,85,68,234,588.00,"137,592.00"
399,2024091805017133,SAHAS,85,89,833,588.00,"489,804.00"
400,2024091805017132,SAHAS,57,89,167,588.10,"98,212.70"
401,2024091805017126,SAHAS,63,32,15,588.90,"8,833.50"
402,2024091805017079,SAHAS,57,56,83,588.10,"48,812.30"
403,2024091805017147,SAHAS,18,50,100,588.00,"58,800.00"
404,2024091805017146,SAHAS,38,50,100,588.00,"58,800.00"
405,2024091805017145,SAHAS,38,50,50,588.00,"29,400.00"
406,2024091805017144,SAHAS,6,50,77,588.00,"45,276.00"
407,2024091805017143,SAHAS,45,50,20,588.00,"11,760.00"
408,2024091805017140,SAHAS,4,32,100,588.90,"58,890.00"
409,2024091805017254,SAHAS,39,71,20,588.00,"11,760.00"
410,2024091805017242,SAHAS,48,71,20,588.00,"11,760.00"
411,2024091805017211,SAHAS,42,71,20,588.00,"11,760.00"
412,2024091805017194,SAHAS,44,71,15,588.00,"8,820.00"
413,2024091805017193,SAHAS,5,71,100,588.00,"58,800.00"
414,2024091805017192,SAHAS,57,71,40,588.10,"23,524.00"
415,2024091805017394,SAHAS,42,71,200,588.00,"117,600.00"
416,2024091805017336,SAHAS,44,71,105,588.00,"61,740.00"
417,2024091805017320,SAHAS,57,71,40,588.00,"23,520.00"
418,2024091805017278,SAHAS,21,50,13,587.90,"7,642.70"
419,2024091805017257,SAHAS,58,71,460,588.00,"270,480.00"
420,2024091805017256,SAHAS,21,71,15,588.00,"8,820.00"
421,2024091805017574,SHIVM,41,45,17,562.00,"9,554.00"
422,2024091805017569,SHIVM,41,77,183,562.00,"102,846.00"
423,2024091805017568,SHIVM,49,77,57,562.00,"32,034.00"
424,2024091805017549,SHIVM,22,45,10,563.00,"5,630.00"
425,2024091805017532,SHIVM,49,50,43,562.00,"24,166.00"
426,2024091805017531,SHIVM,39,50,157,562.00,"88,234.00"
427,2024091805017258,SHIVM,58,54,10,563.00,"5,630.00"
428,2024091805017238,SHIVM,39,75,300,562.00,"168,600.00"
429,2024091805017345,SHIVM,51,58,10,563.00,"5,630.00"
430,2024091805017292,SHIVM,41,58,106,563.00,"59,678.00"
431,2024091805017276,SHIVM,6,58,10,563.00,"5,630.00"
432,2024091805017275,SHIVM,6,55,30,563.00,"16,890.00"
433,2024091805017274,SHIVM,6,54,90,563.00,"50,670.00"
434,2024091805017266,SHIVM,39,5,100,562.00,"56,200.00"
