0,Transact_No,Symbol,Buyer,Seller,Quantity,Rate,Amount
225,2024091601018495,NABIL,58,11,50,562.00,"28,100.00"
226,2024091601018494,NABIL,58,34,10,562.00,"5,620.00"
227,2024091601018458,NABIL,21,32,10,561.40,"5,614.00"
228,2024091601018427,NABIL,49,3,36,561.90,"20,228.40"
229,2024091601018416,NABIL,21,32,14,561.40,"7,859.60"
230,2024091601018415,NABIL,41,32,80,561.50,"44,920.00"
231,2024091601018564,NABIL,11,34,200,562.00,"112,400.00"
232,2024091601018563,NABIL,11,35,12,562.00,"6,744.00"
233,2024091601018542,NABIL,58,35,100,562.00,"56,200.00"
234,2024091601018541,NABIL,36,35,100,562.00,"56,200.00"
235,2024091601018540,NABIL,34,35,100,562.00,"56,200.00"
236,2024091601018496,NABIL,58,35,140,562.00,"78,680.00"
237,2024091601018761,NABIL,62,7,50,565.00,"28,250.00"
238,2024091601018750,NABIL,11,7,10,565.00,"5,650.00"
239,2024091601018719,NABIL,57,45,46,562.00,"25,852.00"
240,2024091601018638,NABIL,22,14,50,562.00,"28,100.00"
241,2024091601018599,NABIL,58,14,40,562.00,"22,480.00"
242,2024091601018592,NABIL,13,14,10,562.00,"5,620.00"
243,2024091601019044,NABIL,52,47,25,562.10,"14,052.50"
244,2024091601019016,NABIL,34,45,71,565.00,"40,115.00"
245,2024091601019015,NABIL,34,7,29,565.00,"16,385.00"
246,2024091601019003,NABIL,25,42,15,562.00,"8,430.00"
247,2024091601018981,NABIL,46,43,12,563.00,"6,756.00"
248,2024091601018802,NABIL,11,7,288,565.00,"162,720.00"
249,2024091601019269,NABIL,34,42,61,565.80,"34,513.80"
250,2024091601019088,NABIL,35,6,20,565.00,"11,300.00"
251,2024091601019087,NABIL,35,21,150,565.00,"84,750.00"
252,2024091601019086,NABIL,35,7,200,565.00,"113,000.00"
253,2024091601019046,NABIL,25,47,375,562.00,"210,750.00"
254,2024091601019045,NABIL,35,47,100,562.10,"56,210.00"
255,2024091601019707,NABIL,46,45,20,565.00,"11,300.00"
256,2024091601019450,NABIL,93,42,10,565.80,"5,658.00"
257,2024091601019440,NABIL,46,57,150,565.00,"84,750.00"
258,2024091601019416,NABIL,46,22,30,565.00,"16,950.00"
259,2024091601019401,NABIL,58,42,25,565.80,"14,145.00"
260,2024091601019297,NABIL,58,42,10,565.80,"5,658.00"
261,2024091601019748,NABIL,42,38,10,565.00,"5,650.00"
262,2024091601019747,NABIL,19,38,35,565.00,"19,775.00"
263,2024091601019746,NABIL,77,38,20,565.00,"11,300.00"
264,2024091601019745,NABIL,39,38,10,565.00,"5,650.00"
265,2024091601019709,NABIL,59,45,10,565.00,"5,650.00"
266,2024091601019708,NABIL,19,45,20,565.00,"11,300.00"
267,2024091601019892,NABIL,45,43,10,563.50,"5,635.00"
268,2024091601019887,NABIL,42,14,500,564.00,"282,000.00"
269,2024091601019857,NABIL,42,38,50,565.00,"28,250.00"
270,2024091601019792,NABIL,42,38,20,565.00,"11,300.00"
271,2024091601019750,NABIL,3,38,20,565.00,"11,300.00"
272,2024091601019749,NABIL,39,38,20,565.00,"11,300.00"
273,2024091601020172,NABIL,4,46,251,563.00,"141,313.00"
274,2024091601020171,NABIL,58,46,10,563.50,"5,635.00"
275,2024091601020170,NABIL,45,46,29,563.50,"16,341.50"
276,2024091601020162,NABIL,45,58,20,563.50,"11,270.00"
277,2024091601020092,NABIL,45,42,65,563.50,"36,627.50"
278,2024091601019986,NABIL,45,49,276,563.50,"155,526.00"
279,2024091601020397,NABIL,49,32,48,562.30,"26,990.40"
280,2024091601020396,NABIL,35,32,72,563.00,"40,536.00"
281,2024091601020371,NABIL,35,25,28,563.00,"15,764.00"
282,2024091601020355,NABIL,51,25,72,563.00,"40,536.00"
283,2024091601020259,NABIL,51,42,28,563.00,"15,764.00"
284,2024091601020258,NABIL,4,42,72,563.00,"40,536.00"
285,2024091601020745,NABIL,35,45,30,562.30,"16,869.00"
286,2024091601020667,NABIL,68,45,41,562.30,"23,054.30"
287,2024091601020548,NABIL,68,22,100,562.30,"56,230.00"
288,2024091601020497,NABIL,68,59,59,562.30,"33,175.70"
289,2024091601020399,NABIL,25,32,590,562.00,"331,580.00"
290,2024091601020398,NABIL,11,32,40,562.30,"22,492.00"
291,2024091601021255,NABIL,45,4,20,563.00,"11,260.00"
292,2024091601021164,NABIL,6,4,25,563.00,"14,075.00"
293,2024091601021053,NABIL,14,17,10,562.50,"5,625.00"
294,2024091601020909,NABIL,14,43,49,562.50,"27,562.50"
295,2024091601020851,NABIL,45,45,20,562.30,"11,246.00"
296,2024091601020836,NABIL,25,35,165,562.00,"92,730.00"
297,2024091601021397,NABIL,48,58,50,563.00,"28,150.00"
298,2024091601021383,NABIL,64,58,150,563.00,"84,450.00"
299,2024091601021375,NABIL,22,35,10,562.50,"5,625.00"
300,2024091601021311,NABIL,19,58,10,563.00,"5,630.00"
301,2024091601021309,NABIL,59,58,45,563.00,"25,335.00"
302,2024091601021308,NABIL,59,4,155,563.00,"87,265.00"
303,2024091601021507,NABIL,81,59,200,563.00,"112,600.00"
304,2024091601021506,NABIL,6,59,70,563.00,"39,410.00"
305,2024091601021480,NABIL,6,57,20,563.00,"11,260.00"
306,2024091601021479,NABIL,6,34,45,563.00,"25,335.00"
307,2024091601021437,NABIL,38,34,355,563.00,"199,865.00"
308,2024091601021436,NABIL,38,58,145,563.00,"81,635.00"
309,2024091601021668,NABIL,58,49,87,562.00,"48,894.00"
310,2024091601021667,NABIL,39,49,113,562.00,"63,506.00"
311,2024091601021546,NABIL,7,59,10,563.00,"5,630.00"
312,2024091601021533,NABIL,39,14,87,562.00,"48,894.00"
313,2024091601021532,NABIL,25,14,149,562.00,"83,738.00"
314,2024091601021531,NABIL,22,14,14,562.50,"7,875.00"
315,2024091601021818,NABIL,38,59,210,563.00,"118,230.00"
316,2024091601021744,NABIL,86,59,300,563.00,"168,900.00"
317,2024091601021721,NABIL,59,8,117,562.00,"65,754.00"
318,2024091601021720,NABIL,19,8,200,562.00,"112,400.00"
319,2024091601021719,NABIL,58,8,180,562.00,"101,160.00"
320,2024091601021718,NABIL,58,8,13,562.00,"7,306.00"
321,2024091601022190,NABIL,41,11,150,563.00,"84,450.00"
322,2024091601022171,NABIL,47,11,50,563.00,"28,150.00"
323,2024091601022119,NABIL,56,5,86,562.00,"48,332.00"
324,2024091601022118,NABIL,39,5,20,562.10,"11,242.00"
325,2024091601021866,NABIL,39,1,80,562.10,"44,968.00"
326,2024091601021819,NABIL,38,4,200,563.00,"112,600.00"
327,2024091601022596,NABIL,49,11,10,563.00,"5,630.00"
328,2024091601022476,NABIL,32,22,60,562.00,"33,720.00"
329,2024091601022339,NABIL,93,11,10,563.00,"5,630.00"
330,2024091601022283,NABIL,32,42,451,562.00,"253,462.00"
331,2024091601022282,NABIL,56,42,64,562.00,"35,968.00"
332,2024091601022254,NABIL,51,11,46,563.00,"25,898.00"
333,2024091601022651,NABIL,14,42,477,561.50,"267,835.50"
334,2024091601022650,NABIL,4,42,113,562.00,"63,506.00"
335,2024091601022606,NABIL,4,45,27,562.00,"15,174.00"
336,2024091601022605,NABIL,58,45,100,562.00,"56,200.00"
337,2024091601022604,NABIL,64,45,80,562.00,"44,960.00"
338,2024091601022603,NABIL,32,45,189,562.00,"106,218.00"
339,2024091601023116,NABIL,58,65,126,562.00,"70,812.00"
340,2024091601023044,NABIL,38,11,26,563.00,"14,638.00"
341,2024091601022990,NABIL,39,11,50,563.00,"28,150.00"
342,2024091601022937,NABIL,6,11,230,563.00,"129,490.00"
343,2024091601022825,NABIL,55,11,170,563.00,"95,710.00"
344,2024091601022808,NABIL,58,47,200,562.00,"112,400.00"
345,2024091601023430,NABIL,58,6,12,562.10,"6,745.20"
346,2024091601023429,NABIL,26,6,10,562.50,"5,625.00"
347,2024091601023334,NABIL,58,57,20,562.10,"11,242.00"
348,2024091601023271,NABIL,39,38,76,562.00,"42,712.00"
349,2024091601023270,NABIL,58,38,114,562.00,"64,068.00"
350,2024091601023159,NABIL,58,49,60,562.00,"33,720.00"
351,2024091601023439,NABIL,65,26,97,562.00,"54,514.00"
352,2024091601023438,NABIL,35,26,53,562.00,"29,786.00"
353,2024091601023437,NABIL,45,26,30,562.00,"16,860.00"
354,2024091601023436,NABIL,58,26,10,562.00,"5,620.00"
355,2024091601023435,NABIL,48,26,10,562.00,"5,620.00"
356,2024091601023431,NABIL,39,6,74,562.00,"41,588.00"
357,2024091601023613,NABIL,58,52,100,561.50,"56,150.00"
358,2024091601023612,NABIL,17,52,40,561.50,"22,460.00"
359,2024091601023611,NABIL,14,52,23,561.50,"12,914.50"
360,2024091601023610,NABIL,56,52,10,561.70,"5,617.00"
361,2024091601023609,NABIL,32,52,50,561.90,"28,095.00"
362,2024091601023608,NABIL,65,52,29,562.00,"16,298.00"
363,2024091601024094,NABIL,65,42,24,562.00,"13,488.00"
364,2024091601024092,NABIL,52,42,352,561.50,"197,648.00"
365,2024091601023921,NABIL,52,34,60,561.50,"33,690.00"
366,2024091601023906,NABIL,52,52,158,561.50,"88,717.00"
367,2024091601023723,NABIL,52,35,160,561.50,"89,840.00"
368,2024091601023614,NABIL,52,52,67,561.50,"37,620.50"
369,2024091601024418,NABIL,13,58,66,562.00,"37,092.00"
370,2024091601024417,NABIL,13,59,34,562.00,"19,108.00"
371,2024091601024374,NABIL,47,17,82,561.10,"46,010.20"
372,2024091601024373,NABIL,35,17,19,561.20,"10,662.80"
373,2024091601024372,NABIL,52,17,203,561.50,"113,984.50"
374,2024091601024359,NABIL,55,59,10,562.00,"5,620.00"
375,2024091601024680,NABIL,77,38,27,561.10,"15,149.70"
376,2024091601024679,NABIL,47,38,18,561.10,"10,099.80"
377,2024091601024678,NABIL,38,38,170,561.20,"95,404.00"
378,2024091601024677,NABIL,47,38,100,561.30,"56,130.00"
379,2024091601024592,NABIL,38,35,10,561.20,"5,612.00"
380,2024091601024550,NABIL,38,34,20,561.20,"11,224.00"
381,2024091601025310,NABIL,58,64,20,562.00,"11,240.00"
382,2024091601025214,NABIL,45,55,260,561.50,"145,990.00"
383,2024091601025166,NABIL,45,64,20,562.00,"11,240.00"
384,2024091601024968,NABIL,38,64,10,562.00,"5,620.00"
385,2024091601024719,NABIL,11,38,487,561.10,"273,255.70"
386,2024091601024718,NABIL,77,38,13,561.10,"7,294.30"
387,2024091601025591,NABIL,17,42,50,562.00,"28,100.00"
388,2024091601025531,NABIL,45,5,100,561.50,"56,150.00"
389,2024091601025468,NABIL,45,45,150,561.50,"84,225.00"
390,2024091601025410,NABIL,45,1,229,561.50,"128,583.50"
391,2024091601025392,NABIL,67,42,255,562.00,"143,310.00"
392,2024091601025391,NABIL,67,64,150,562.00,"84,300.00"
393,2024091601025862,NABIL,11,4,20,561.10,"11,222.00"
394,2024091601025846,NABIL,11,7,20,561.10,"11,222.00"
395,2024091601025678,NABIL,11,45,319,561.10,"178,990.90"
396,2024091601025677,NABIL,10,45,530,561.50,"297,595.00"
397,2024091601025676,NABIL,45,45,151,561.50,"84,786.50"
398,2024091601025662,NABIL,13,42,197,562.00,"110,714.00"
399,2024091601026269,NABIL,29,36,123,561.40,"69,052.20"
400,2024091601026072,NABIL,57,32,50,561.50,"28,075.00"
401,2024091601026049,NABIL,49,42,210,561.20,"117,852.00"
402,2024091601026030,NABIL,49,57,30,561.20,"16,836.00"
403,2024091601025948,NABIL,45,32,42,561.50,"23,583.00"
404,2024091601025931,NABIL,58,32,25,561.50,"14,037.50"
405,2024091601026347,NABIL,42,36,186,561.40,"104,420.40"
406,2024091601026346,NABIL,21,38,46,561.10,"25,810.60"
407,2024091601026345,NABIL,45,38,50,561.10,"28,055.00"
408,2024091601026344,NABIL,35,38,10,561.10,"5,611.00"
409,2024091601026343,NABIL,11,38,154,561.10,"86,409.40"
410,2024091601026342,NABIL,49,38,40,561.20,"22,448.00"
411,2024091601026480,NABIL,38,32,153,561.50,"85,909.50"
412,2024091601026416,NABIL,34,32,10,561.50,"5,615.00"
413,2024091601026398,NABIL,39,49,86,561.10,"48,254.60"
414,2024091601026397,NABIL,53,49,100,561.10,"56,110.00"
415,2024091601026396,NABIL,42,49,14,561.40,"7,859.60"
416,2024091601026361,NABIL,22,32,20,561.50,"11,230.00"
417,2024091601026645,NABIL,38,38,10,562.00,"5,620.00"
418,2024091601026575,NABIL,38,38,16,562.00,"8,992.00"
419,2024091601026574,NABIL,38,58,54,562.00,"30,348.00"
420,2024091601026573,NABIL,38,41,100,562.00,"56,200.00"
421,2024091601026572,NABIL,38,25,30,562.00,"16,860.00"
422,2024091601026540,NABIL,38,34,10,561.50,"5,615.00"
423,2024091601026733,NABIL,58,38,76,561.10,"42,643.60"
424,2024091601026732,NABIL,7,38,300,561.10,"168,330.00"
425,2024091601026731,NABIL,39,38,14,561.10,"7,855.40"
426,2024091601026730,NABIL,38,38,10,561.50,"5,615.00"
427,2024091601026661,NABIL,51,43,167,562.00,"93,854.00"
428,2024091601026660,NABIL,51,38,13,562.00,"7,306.00"
429,2024091601026963,NABIL,54,47,111,561.50,"62,326.50"
430,2024091601026952,NABIL,8,36,50,561.90,"28,095.00"
431,2024091601026922,NABIL,44,36,20,561.90,"11,238.00"
432,2024091601026887,NABIL,58,49,10,561.10,"5,611.00"
433,2024091601026880,NABIL,58,58,20,561.10,"11,222.00"
434,2024091601026819,NABIL,19,36,165,561.90,"92,713.50"
435,2024091601027594,NABIL,49,49,100,561.70,"56,170.00"
