0,Transact_No,Symbol,Buyer,Seller,Quantity,Rate,Amount
40,2024092201006047,NABIL,8,5,50,565.60,"28,280.00"
41,2024092201005991,NABIL,8,46,20,565.60,"11,312.00"
42,2024092201005989,NABIL,32,7,6,566.00,"3,396.00"
43,2024092201005988,NABIL,32,59,34,566.00,"19,244.00"
44,2024092201005957,NABIL,44,59,10,566.00,"5,660.00"
45,2024092201006277,NABIL,42,48,44,566.00,"24,904.00"
46,2024092201006270,NABIL,32,32,10,565.20,"5,652.00"
47,2024092201006269,NABIL,36,32,100,565.20,"56,520.00"
48,2024092201006267,NABIL,43,58,100,565.50,"56,550.00"
49,2024092201006171,NABIL,16,58,200,565.50,"113,100.00"
50,2024092201006122,NABIL,42,62,10,565.50,"5,655.00"
51,2024092201006555,NABIL,49,21,200,565.00,"113,000.00"
52,2024092201006554,NABIL,1,21,10,565.00,"5,650.00"
53,2024092201006553,NABIL,5,21,150,565.00,"84,750.00"
54,2024092201006532,NABIL,5,48,200,565.00,"113,000.00"
55,2024092201006435,NABIL,32,58,290,565.20,"163,908.00"
56,2024092201006417,NABIL,41,48,20,566.00,"11,320.00"
57,2024092201006574,NABIL,21,21,150,565.00,"84,750.00"
58,2024092201006560,NABIL,21,21,350,565.00,"197,750.00"
59,2024092201006559,NABIL,20,21,50,565.00,"28,250.00"
60,2024092201006558,NABIL,5,21,20,565.00,"11,300.00"
61,2024092201006557,NABIL,35,21,10,565.00,"5,650.00"
62,2024092201006556,NABIL,36,21,10,565.00,"5,650.00"
63,2024092201006663,NABIL,51,58,215,565.00,"121,475.00"
64,2024092201006662,NABIL,51,21,85,565.00,"48,025.00"
65,2024092201006578,NABIL,56,21,55,565.00,"31,075.00"
66,2024092201006577,NABIL,29,21,50,565.00,"28,250.00"
67,2024092201006576,NABIL,35,21,10,565.00,"5,650.00"
68,2024092201006575,NABIL,58,21,50,565.00,"28,250.00"
69,2024092201006894,NABIL,42,58,197,563.00,"110,911.00"
70,2024092201006835,NABIL,42,58,15,564.00,"8,460.00"
71,2024092201006822,NABIL,51,44,66,564.00,"37,224.00"
72,2024092201006821,NABIL,51,54,90,564.00,"50,760.00"
73,2024092201006743,NABIL,51,54,10,564.00,"5,640.00"
74,2024092201006692,NABIL,56,7,17,564.00,"9,588.00"
75,2024092201007384,NABIL,51,20,125,564.00,"70,500.00"
76,2024092201007372,NABIL,8,20,39,564.00,"21,996.00"
77,2024092201007202,NABIL,41,20,10,564.00,"5,640.00"
78,2024092201007090,NABIL,13,42,30,563.50,"16,905.00"
79,2024092201006983,NABIL,13,33,45,563.50,"25,357.50"
80,2024092201006947,NABIL,42,33,55,563.50,"30,992.50"
81,2024092201007747,NABIL,42,54,84,564.00,"47,376.00"
82,2024092201007626,NABIL,42,49,160,563.50,"90,160.00"
83,2024092201007610,NABIL,43,54,100,564.00,"56,400.00"
84,2024092201007565,NABIL,55,54,274,564.00,"154,536.00"
85,2024092201007564,NABIL,55,20,226,564.00,"127,464.00"
86,2024092201007391,NABIL,42,51,20,563.50,"11,270.00"
87,2024092201007961,NABIL,8,58,31,564.50,"17,499.50"
88,2024092201007887,NABIL,42,13,213,564.00,"120,132.00"
89,2024092201007860,NABIL,22,13,100,564.00,"56,400.00"
90,2024092201007769,NABIL,45,13,106,564.00,"59,784.00"
91,2024092201007768,NABIL,45,45,184,564.00,"103,776.00"
92,2024092201007748,NABIL,42,45,16,564.00,"9,024.00"
93,2024092201008260,NABIL,42,35,50,564.50,"28,225.00"
94,2024092201008218,NABIL,58,25,200,565.00,"113,000.00"
95,2024092201008120,NABIL,42,19,40,564.00,"22,560.00"
96,2024092201008045,NABIL,8,38,71,564.50,"40,079.50"
97,2024092201008016,NABIL,57,38,10,564.50,"5,645.00"
98,2024092201007962,NABIL,8,38,19,564.50,"10,725.50"
99,2024092201008429,NABIL,42,65,142,564.00,"80,088.00"
100,2024092201008376,NABIL,8,54,19,565.00,"10,735.00"
101,2024092201008375,NABIL,8,17,31,565.00,"17,515.00"
102,2024092201008363,NABIL,42,45,30,564.50,"16,935.00"
103,2024092201008281,NABIL,4,17,50,565.00,"28,250.00"
104,2024092201008280,NABIL,4,25,150,565.00,"84,750.00"
105,2024092201008735,NABIL,45,39,55,564.00,"31,020.00"
106,2024092201008694,NABIL,45,38,45,564.00,"25,380.00"
107,2024092201008595,NABIL,40,38,10,564.00,"5,640.00"
108,2024092201008574,NABIL,58,38,10,564.00,"5,640.00"
109,2024092201008566,NABIL,47,38,10,564.00,"5,640.00"
110,2024092201008562,NABIL,39,38,20,564.00,"11,280.00"
111,2024092201008854,NABIL,41,46,29,565.00,"16,385.00"
112,2024092201008834,NABIL,8,46,281,565.00,"158,765.00"
113,2024092201008833,NABIL,8,41,23,565.00,"12,995.00"
114,2024092201008832,NABIL,8,54,51,565.00,"28,815.00"
115,2024092201008790,NABIL,42,38,439,564.00,"247,596.00"
116,2024092201008736,NABIL,42,39,445,563.50,"250,757.50"
117,2024092201009327,NABIL,42,33,10,564.90,"5,649.00"
118,2024092201009126,NABIL,35,46,25,565.00,"14,125.00"
119,2024092201009039,NABIL,42,46,10,565.00,"5,650.00"
120,2024092201009011,NABIL,42,36,500,564.50,"282,250.00"
121,2024092201008995,NABIL,42,36,470,564.00,"265,080.00"
122,2024092201008994,NABIL,29,36,30,564.10,"16,923.00"
123,2024092201009630,NABIL,57,46,10,565.00,"5,650.00"
124,2024092201009629,NABIL,57,33,90,564.90,"50,841.00"
125,2024092201009568,NABIL,42,45,19,564.00,"10,716.00"
126,2024092201009567,NABIL,42,45,81,564.00,"45,684.00"
127,2024092201009374,NABIL,42,32,19,564.00,"10,716.00"
128,2024092201009373,NABIL,42,32,91,564.00,"51,324.00"
129,2024092201009888,NABIL,42,14,20,564.50,"11,290.00"
130,2024092201009815,NABIL,42,55,70,564.50,"39,515.00"
131,2024092201009772,NABIL,22,58,25,564.00,"14,100.00"
132,2024092201009705,NABIL,22,32,50,564.00,"28,200.00"
133,2024092201009632,NABIL,22,59,64,564.00,"36,096.00"
134,2024092201009631,NABIL,42,59,46,564.00,"25,944.00"
135,2024092201010067,NABIL,22,48,29,563.20,"16,332.80"
136,2024092201010066,NABIL,7,48,25,563.30,"14,082.50"
137,2024092201010030,NABIL,16,48,48,564.00,"27,072.00"
138,2024092201010022,NABIL,16,5,52,564.00,"29,328.00"
139,2024092201010021,NABIL,22,5,28,564.00,"15,792.00"
140,2024092201009889,NABIL,22,14,333,564.00,"187,812.00"
141,2024092201010275,NABIL,57,58,10,564.00,"5,640.00"
142,2024092201010204,NABIL,16,34,50,564.00,"28,200.00"
143,2024092201010203,NABIL,22,32,350,563.20,"197,120.00"
144,2024092201010202,NABIL,64,32,50,563.30,"28,165.00"
145,2024092201010087,NABIL,22,62,100,563.20,"56,320.00"
146,2024092201010071,NABIL,17,5,10,564.00,"5,640.00"
147,2024092201010941,NABIL,42,58,58,564.90,"32,764.20"
148,2024092201010735,NABIL,42,41,13,564.50,"7,338.50"
149,2024092201010668,NABIL,52,58,12,564.90,"6,778.80"
150,2024092201010561,NABIL,58,58,30,564.90,"16,947.00"
151,2024092201010413,NABIL,22,58,200,563.20,"112,640.00"
152,2024092201010276,NABIL,22,58,90,563.20,"50,688.00"
153,2024092201011296,NABIL,44,4,340,564.50,"191,930.00"
154,2024092201011219,NABIL,56,49,20,564.10,"11,282.00"
155,2024092201011134,NABIL,56,57,19,564.10,"10,717.90"
156,2024092201011120,NABIL,56,57,118,564.10,"66,563.80"
157,2024092201010949,NABIL,17,16,99,564.90,"55,925.10"
158,2024092201010942,NABIL,42,16,42,564.90,"23,725.80"
159,2024092201011813,NABIL,42,4,175,564.50,"98,787.50"
160,2024092201011758,NABIL,51,4,10,564.50,"5,645.00"
161,2024092201011609,NABIL,58,4,35,564.50,"19,757.50"
162,2024092201011594,NABIL,35,19,23,564.20,"12,976.60"
163,2024092201011528,NABIL,35,49,10,564.20,"5,642.00"
164,2024092201011483,NABIL,35,5,101,564.20,"56,984.20"
165,2024092201012275,NABIL,48,4,10,564.50,"5,645.00"
166,2024092201011970,NABIL,19,42,10,564.20,"5,642.00"
167,2024092201011895,NABIL,22,14,451,564.00,"254,364.00"
168,2024092201011894,NABIL,35,14,16,564.20,"9,027.20"
169,2024092201011878,NABIL,56,4,180,564.50,"101,610.00"
170,2024092201011835,NABIL,16,4,50,564.50,"28,225.00"
171,2024092201012296,NABIL,13,25,61,564.00,"34,404.00"
172,2024092201012295,NABIL,14,25,10,564.00,"5,640.00"
173,2024092201012294,NABIL,57,25,10,564.00,"5,640.00"
174,2024092201012293,NABIL,56,25,180,564.00,"101,520.00"
175,2024092201012292,NABIL,22,25,49,564.00,"27,636.00"
176,2024092201012291,NABIL,34,25,40,564.20,"22,568.00"
177,2024092201012392,NABIL,61,45,11,564.00,"6,204.00"
178,2024092201012391,NABIL,13,45,15,564.00,"8,460.00"
179,2024092201012356,NABIL,13,41,14,564.00,"7,896.00"
180,2024092201012339,NABIL,58,4,100,564.50,"56,450.00"
181,2024092201012325,NABIL,13,49,10,564.00,"5,640.00"
182,2024092201012322,NABIL,41,4,10,564.50,"5,645.00"
183,2024092201012517,NABIL,46,45,50,564.00,"28,200.00"
184,2024092201012508,NABIL,46,49,30,564.00,"16,920.00"
185,2024092201012507,NABIL,61,49,10,564.00,"5,640.00"
186,2024092201012460,NABIL,61,17,10,564.00,"5,640.00"
187,2024092201012445,NABIL,61,41,12,564.00,"6,768.00"
188,2024092201012401,NABIL,61,6,27,564.00,"15,228.00"
189,2024092201012820,NABIL,58,13,39,563.50,"21,976.50"
190,2024092201012819,NABIL,49,13,30,563.60,"16,908.00"
191,2024092201012694,NABIL,41,4,10,564.50,"5,645.00"
192,2024092201012682,NABIL,48,49,10,564.00,"5,640.00"
193,2024092201012562,NABIL,49,45,60,564.00,"33,840.00"
194,2024092201012556,NABIL,46,45,20,564.00,"11,280.00"
195,2024092201013166,NABIL,58,42,10,564.00,"5,640.00"
196,2024092201013101,NABIL,32,42,28,564.00,"15,792.00"
197,2024092201013023,NABIL,32,50,22,564.00,"12,408.00"
198,2024092201012999,NABIL,77,59,5,564.00,"2,820.00"
199,2024092201012926,NABIL,42,50,78,564.00,"43,992.00"
200,2024092201012821,NABIL,58,13,31,563.50,"17,468.50"
201,2024092201013452,NABIL,11,16,170,563.10,"95,727.00"
202,2024092201013451,NABIL,64,16,130,563.10,"73,203.00"
203,2024092201013415,NABIL,34,22,50,563.20,"28,160.00"
204,2024092201013400,NABIL,58,42,10,564.00,"5,640.00"
205,2024092201013382,NABIL,22,20,79,563.20,"44,492.80"
206,2024092201013321,NABIL,58,20,69,563.50,"38,881.50"
207,2024092201013914,NABIL,49,38,21,564.00,"11,844.00"
208,2024092201013913,NABIL,49,42,32,564.00,"18,048.00"
209,2024092201013816,NABIL,41,42,10,564.00,"5,640.00"
210,2024092201013765,NABIL,26,58,30,563.00,"16,890.00"
211,2024092201013633,NABIL,42,42,10,564.00,"5,640.00"
212,2024092201013466,NABIL,11,34,25,563.10,"14,077.50"
213,2024092201014260,NABIL,49,21,100,564.00,"56,400.00"
214,2024092201014235,NABIL,8,21,71,564.00,"40,044.00"
215,2024092201014234,NABIL,8,38,29,564.00,"16,356.00"
216,2024092201014171,NABIL,13,42,110,563.50,"61,985.00"
217,2024092201014042,NABIL,48,38,10,564.00,"5,640.00"
218,2024092201013940,NABIL,38,38,20,564.00,"11,280.00"
219,2024092201014413,NABIL,58,93,32,563.00,"18,016.00"
220,2024092201014412,NABIL,26,93,78,563.00,"43,914.00"
221,2024092201014397,NABIL,10,54,220,564.00,"124,080.00"
222,2024092201014364,NABIL,47,54,50,564.00,"28,200.00"
223,2024092201014321,NABIL,42,49,10,564.00,"5,640.00"
224,2024092201014274,NABIL,21,21,20,564.00,"11,280.00"
225,2024092201014778,NABIL,7,45,29,564.00,"16,356.00"
226,2024092201014639,NABIL,21,45,54,564.00,"30,456.00"
227,2024092201014638,NABIL,21,11,170,564.00,"95,880.00"
228,2024092201014637,NABIL,21,54,76,564.00,"42,864.00"
229,2024092201014609,NABIL,26,54,54,564.00,"30,456.00"
230,2024092201014474,NABIL,58,34,28,563.00,"15,764.00"
231,2024092201014867,NABIL,33,56,243,563.00,"136,809.00"
232,2024092201014866,NABIL,25,56,25,563.00,"14,075.00"
233,2024092201014865,NABIL,58,56,40,563.00,"22,520.00"
234,2024092201014864,NABIL,72,56,500,563.10,"281,550.00"
235,2024092201014863,NABIL,55,56,200,563.20,"112,640.00"
236,2024092201014779,NABIL,7,42,31,564.00,"17,484.00"
237,2024092201014933,NABIL,55,41,98,563.00,"55,174.00"
238,2024092201014872,NABIL,55,56,21,563.00,"11,823.00"
239,2024092201014871,NABIL,58,56,90,563.00,"50,670.00"
240,2024092201014870,NABIL,28,56,50,563.00,"28,150.00"
241,2024092201014869,NABIL,6,56,200,563.00,"112,600.00"
242,2024092201014868,NABIL,49,56,31,563.00,"17,453.00"
243,2024092201015398,NABIL,34,38,50,564.00,"28,200.00"
244,2024092201015397,NABIL,34,39,200,564.00,"112,800.00"
245,2024092201015195,NABIL,6,42,5,564.00,"2,820.00"
246,2024092201015145,NABIL,39,42,40,564.00,"22,560.00"
247,2024092201015144,NABIL,39,26,40,563.50,"22,540.00"
248,2024092201015061,NABIL,4,42,10,564.00,"5,640.00"
249,2024092201015711,NABIL,49,4,80,564.50,"45,160.00"
250,2024092201015710,NABIL,49,41,30,564.30,"16,929.00"
251,2024092201015709,NABIL,49,35,10,564.00,"5,640.00"
252,2024092201015708,NABIL,49,58,17,564.00,"9,588.00"
253,2024092201015531,NABIL,42,58,60,564.00,"33,840.00"
254,2024092201015399,NABIL,34,19,600,564.00,"338,400.00"
255,2024092201015869,NABIL,41,8,210,564.00,"118,440.00"
256,2024092201015832,NABIL,3,46,10,564.90,"5,649.00"
257,2024092201015715,NABIL,49,46,36,565.00,"20,340.00"
258,2024092201015714,NABIL,49,16,409,564.90,"231,044.10"
259,2024092201015713,NABIL,49,33,108,564.50,"60,966.00"
260,2024092201015712,NABIL,49,14,10,564.50,"5,645.00"
261,2024092201016081,NABIL,55,80,381,563.00,"214,503.00"
262,2024092201016080,NABIL,49,80,100,563.10,"56,310.00"
263,2024092201016072,NABIL,37,46,30,564.00,"16,920.00"
264,2024092201016031,NABIL,49,46,100,564.00,"56,400.00"
265,2024092201016027,NABIL,49,45,50,564.00,"28,200.00"
266,2024092201016003,NABIL,58,39,200,564.00,"112,800.00"
267,2024092201016087,NABIL,43,80,25,563.00,"14,075.00"
268,2024092201016086,NABIL,49,80,250,563.00,"140,750.00"
269,2024092201016085,NABIL,42,80,30,563.00,"16,890.00"
270,2024092201016084,NABIL,17,80,140,563.00,"78,820.00"
271,2024092201016083,NABIL,58,80,20,563.00,"11,260.00"
272,2024092201016082,NABIL,56,80,500,563.00,"281,500.00"
273,2024092201016136,NABIL,49,6,360,562.00,"202,320.00"
274,2024092201016135,NABIL,39,6,100,562.00,"56,200.00"
275,2024092201016134,NABIL,35,6,10,562.50,"5,625.00"
276,2024092201016133,NABIL,42,6,30,562.50,"16,875.00"
277,2024092201016089,NABIL,77,80,106,563.00,"59,678.00"
278,2024092201016088,NABIL,57,80,50,563.00,"28,150.00"
279,2024092201016263,NABIL,36,80,400,562.00,"224,800.00"
280,2024092201016262,NABIL,58,80,35,562.00,"19,670.00"
281,2024092201016261,NABIL,58,80,50,562.00,"28,100.00"
282,2024092201016260,NABIL,42,80,10,562.00,"5,620.00"
283,2024092201016259,NABIL,57,80,200,562.00,"112,400.00"
284,2024092201016258,NABIL,49,80,90,562.00,"50,580.00"
285,2024092201016761,NABIL,48,41,10,562.00,"5,620.00"
286,2024092201016566,NABIL,17,36,148,562.00,"83,176.00"
287,2024092201016455,NABIL,17,35,100,562.00,"56,200.00"
288,2024092201016437,NABIL,45,49,40,563.00,"22,520.00"
289,2024092201016321,NABIL,17,42,50,562.00,"28,100.00"
290,2024092201016264,NABIL,17,80,199,562.00,"111,838.00"
291,2024092201017055,NABIL,52,52,169,561.00,"94,809.00"
292,2024092201017037,NABIL,52,34,109,561.00,"61,149.00"
293,2024092201017036,NABIL,38,34,41,561.00,"23,001.00"
294,2024092201017020,NABIL,43,58,10,562.00,"5,620.00"
295,2024092201016978,NABIL,38,58,20,562.00,"11,240.00"
296,2024092201016929,NABIL,29,34,45,561.00,"25,245.00"
297,2024092201017280,NABIL,38,42,10,561.00,"5,610.00"
298,2024092201017279,NABIL,49,42,100,561.00,"56,100.00"
299,2024092201017278,NABIL,55,42,90,561.00,"50,490.00"
300,2024092201017134,NABIL,55,26,10,561.00,"5,610.00"
301,2024092201017114,NABIL,57,33,10,561.00,"5,610.00"
302,2024092201017113,NABIL,52,33,222,561.00,"124,542.00"
303,2024092201017547,NABIL,42,29,20,561.00,"11,220.00"
304,2024092201017449,NABIL,38,49,70,563.00,"39,410.00"
305,2024092201017448,NABIL,38,35,10,562.90,"5,629.00"
306,2024092201017447,NABIL,38,42,20,562.00,"11,240.00"
307,2024092201017284,NABIL,44,35,10,562.90,"5,629.00"
308,2024092201017283,NABIL,44,11,40,562.80,"22,512.00"
309,2024092201017911,NABIL,49,85,21,560.10,"11,762.10"
310,2024092201017770,NABIL,49,35,100,560.10,"56,010.00"
311,2024092201017691,NABIL,80,29,500,560.30,"280,150.00"
312,2024092201017690,NABIL,45,29,20,560.50,"11,210.00"
313,2024092201017598,NABIL,45,29,480,560.50,"269,040.00"
314,2024092201017597,NABIL,38,29,20,560.60,"11,212.00"
315,2024092201017971,NABIL,45,4,131,560.00,"73,360.00"
316,2024092201017933,NABIL,45,56,300,560.00,"168,000.00"
317,2024092201017915,NABIL,45,85,69,560.00,"38,640.00"
318,2024092201017914,NABIL,45,85,10,560.00,"5,600.00"
319,2024092201017913,NABIL,44,85,50,560.00,"28,000.00"
320,2024092201017912,NABIL,32,85,50,560.00,"28,000.00"
321,2024092201018166,NABIL,40,17,20,560.00,"11,200.00"
322,2024092201018165,NABIL,88,17,100,560.00,"56,000.00"
323,2024092201018158,NABIL,32,44,19,560.00,"10,640.00"
324,2024092201018157,NABIL,32,58,21,560.00,"11,760.00"
325,2024092201018156,NABIL,21,58,79,560.00,"44,240.00"
326,2024092201017972,NABIL,21,4,21,560.00,"11,760.00"
327,2024092201018248,NABIL,48,55,77,560.00,"43,120.00"
328,2024092201018247,NABIL,44,55,23,560.00,"12,880.00"
329,2024092201018187,NABIL,44,13,27,560.00,"15,120.00"
330,2024092201018186,NABIL,29,13,73,560.00,"40,880.00"
331,2024092201018168,NABIL,38,47,17,560.10,"9,521.70"
332,2024092201018167,NABIL,29,17,27,560.00,"15,120.00"
333,2024092201018552,NABIL,48,45,51,560.00,"28,560.00"
334,2024092201018482,NABIL,48,55,50,560.00,"28,000.00"
335,2024092201018383,NABIL,26,34,19,560.10,"10,641.90"
336,2024092201018376,NABIL,38,34,30,560.10,"16,803.00"
337,2024092201018337,NABIL,26,34,100,560.10,"56,010.00"
338,2024092201018315,NABIL,35,34,30,560.10,"16,803.00"
339,2024092201018747,NABIL,58,58,10,562.00,"5,620.00"
340,2024092201018736,NABIL,58,29,10,560.30,"5,603.00"
341,2024092201018724,NABIL,22,29,50,560.30,"28,015.00"
342,2024092201018634,NABIL,45,34,21,560.10,"11,762.10"
343,2024092201018633,NABIL,48,26,50,560.00,"28,000.00"
344,2024092201018558,NABIL,48,26,50,560.00,"28,000.00"
345,2024092201019201,NABIL,41,46,40,562.90,"22,516.00"
346,2024092201019196,NABIL,29,46,10,562.90,"5,629.00"
347,2024092201019134,NABIL,14,28,1,552.00,552.00
348,2024092201018928,NABIL,42,41,20,562.00,"11,240.00"
349,2024092201018905,NABIL,41,46,10,562.90,"5,629.00"
350,2024092201018806,NABIL,42,58,90,562.00,"50,580.00"
351,2024092201019306,NABIL,58,19,180,563.00,"101,340.00"
352,2024092201019298,NABIL,21,19,200,563.00,"112,600.00"
353,2024092201019267,NABIL,38,19,40,563.00,"22,520.00"
354,2024092201019266,NABIL,38,49,190,563.00,"106,970.00"
355,2024092201019265,NABIL,38,48,25,562.90,"14,072.50"
356,2024092201019264,NABIL,38,46,45,562.90,"25,330.50"
357,2024092201019587,NABIL,44,41,11,564.00,"6,204.00"
358,2024092201019586,NABIL,44,46,116,564.00,"65,424.00"
359,2024092201019473,NABIL,58,46,10,564.00,"5,640.00"
360,2024092201019392,NABIL,57,45,10,563.00,"5,630.00"
361,2024092201019391,NABIL,57,19,70,563.00,"39,410.00"
362,2024092201019363,NABIL,58,19,10,563.00,"5,630.00"
363,2024092201019615,NABIL,41,22,15,564.00,"8,460.00"
364,2024092201019608,NABIL,57,22,60,564.00,"33,840.00"
365,2024092201019592,NABIL,45,22,125,564.00,"70,500.00"
366,2024092201019591,NABIL,45,32,50,564.00,"28,200.00"
367,2024092201019589,NABIL,44,14,30,564.00,"16,920.00"
368,2024092201019588,NABIL,44,50,240,564.00,"135,360.00"
369,2024092201019818,NABIL,41,33,50,564.90,"28,245.00"
370,2024092201019817,NABIL,41,46,10,564.90,"5,649.00"
371,2024092201019816,NABIL,41,46,20,564.80,"11,296.00"
372,2024092201019815,NABIL,41,8,43,564.40,"24,269.20"
373,2024092201019702,NABIL,57,8,50,564.40,"28,220.00"
374,2024092201019639,NABIL,41,16,15,564.00,"8,460.00"
375,2024092201019919,NABIL,49,56,139,565.00,"78,535.00"
376,2024092201019918,NABIL,49,14,200,565.00,"113,000.00"
377,2024092201019917,NABIL,49,29,75,565.00,"42,375.00"
378,2024092201019916,NABIL,49,46,64,565.00,"36,160.00"
379,2024092201019838,NABIL,35,46,45,565.00,"25,425.00"
380,2024092201019819,NABIL,41,19,200,564.90,"112,980.00"
381,2024092201019984,NABIL,25,58,107,565.00,"60,455.00"
382,2024092201019956,NABIL,57,58,50,565.00,"28,250.00"
383,2024092201019923,NABIL,49,58,39,565.00,"22,035.00"
384,2024092201019922,NABIL,49,36,200,565.00,"113,000.00"
385,2024092201019921,NABIL,49,21,33,565.00,"18,645.00"
386,2024092201019920,NABIL,49,41,100,565.00,"56,500.00"
387,2024092201020167,NABIL,51,7,20,564.10,"11,282.00"
388,2024092201020032,NABIL,51,49,66,564.10,"37,230.60"
389,2024092201020031,NABIL,41,49,147,564.90,"83,040.30"
390,2024092201020005,NABIL,43,55,100,565.00,"56,500.00"
391,2024092201019986,NABIL,26,55,20,565.00,"11,300.00"
392,2024092201019985,NABIL,25,55,318,565.00,"179,670.00"
393,2024092201020407,NABIL,45,58,179,564.20,"100,991.80"
394,2024092201020371,NABIL,58,55,12,565.00,"6,780.00"
395,2024092201020370,NABIL,42,55,10,565.00,"5,650.00"
396,2024092201020353,NABIL,38,55,50,565.00,"28,250.00"
397,2024092201020309,NABIL,17,55,100,565.00,"56,500.00"
398,2024092201020183,NABIL,58,55,10,565.00,"5,650.00"
399,2024092201020601,NABIL,32,8,90,564.00,"50,760.00"
400,2024092201020532,NABIL,46,52,11,563.10,"6,194.10"
401,2024092201020440,NABIL,42,8,100,564.00,"56,400.00"
402,2024092201020410,NABIL,34,58,150,564.10,"84,615.00"
403,2024092201020409,NABIL,38,58,10,564.10,"5,641.00"
404,2024092201020408,NABIL,51,58,14,564.10,"7,897.40"
405,2024092201021210,NABIL,33,21,24,563.00,"13,512.00"
406,2024092201021209,NABIL,58,21,15,563.00,"8,445.00"
407,2024092201021165,NABIL,42,21,16,563.50,"9,016.00"
408,2024092201021164,NABIL,46,13,150,563.10,"84,465.00"
409,2024092201021129,NABIL,46,55,37,563.10,"20,834.70"
410,2024092201020771,NABIL,49,8,100,564.00,"56,400.00"
411,2024092201021482,NABIL,42,38,10,563.90,"5,639.00"
412,2024092201021309,NABIL,42,16,100,563.00,"56,300.00"
413,2024092201021261,NABIL,42,11,10,563.00,"5,630.00"
414,2024092201021260,NABIL,21,11,100,563.00,"56,300.00"
415,2024092201021259,NABIL,33,11,76,563.00,"42,788.00"
416,2024092201021258,NABIL,42,11,14,563.50,"7,889.00"
417,2024092201021643,NABIL,58,50,19,562.10,"10,679.90"
418,2024092201021601,NABIL,58,38,10,563.90,"5,639.00"
419,2024092201021527,NABIL,11,28,10,563.00,"5,630.00"
420,2024092201021526,NABIL,32,28,60,563.00,"33,780.00"
421,2024092201021525,NABIL,21,28,40,563.00,"22,520.00"
422,2024092201021524,NABIL,42,28,90,563.00,"50,670.00"
423,2024092201021696,NABIL,48,8,612,560.20,"342,842.40"
424,2024092201021695,NABIL,42,8,66,561.00,"37,026.00"
425,2024092201021693,NABIL,42,50,34,561.00,"19,074.00"
426,2024092201021646,NABIL,48,50,150,562.00,"84,300.00"
427,2024092201021645,NABIL,58,50,10,562.00,"5,620.00"
428,2024092201021644,NABIL,42,50,120,562.00,"67,440.00"
429,2024092201021832,NABIL,34,51,10,560.10,"5,601.00"
430,2024092201021831,NABIL,57,51,300,560.10,"168,030.00"
431,2024092201021830,NABIL,57,51,20,560.20,"11,204.00"
432,2024092201021819,NABIL,57,14,130,560.20,"72,826.00"
433,2024092201021790,NABIL,48,17,10,561.00,"5,610.00"
434,2024092201021697,NABIL,32,8,32,560.20,"17,926.40"
435,2024092201021838,NABIL,42,51,41,560.00,"22,960.00"
