0,Transact_No,Symbol,Buyer,Seller,Quantity,Rate,Amount
620,2024091801002530,NABIL,42,54,25,555.00,"13,875.00"
621,2024091801002440,NABIL,36,54,40,555.00,"22,200.00"
622,2024091801002420,NABIL,36,58,50,555.00,"27,750.00"
623,2024091801002419,NABIL,36,4,60,555.00,"33,300.00"
624,2024091801002942,NABIL,41,51,310,558.90,"173,259.00"
625,2024091801002907,NABIL,13,51,190,558.90,"106,191.00"
626,2024091801002906,NABIL,13,35,10,558.00,"5,580.00"
627,2024091801002858,NABIL,59,41,140,557.00,"77,980.00"
628,2024091801002791,NABIL,93,41,10,557.00,"5,570.00"
629,2024091801002790,NABIL,93,4,10,556.00,"5,560.00"
630,2024091801003104,NABIL,93,4,10,559.00,"5,590.00"
631,2024091801003071,NABIL,45,41,19,559.00,"10,621.00"
632,2024091801003069,NABIL,29,41,50,559.00,"27,950.00"
633,2024091801002966,NABIL,38,41,290,559.00,"162,110.00"
634,2024091801002965,NABIL,38,14,210,558.90,"117,369.00"
635,2024091801002943,NABIL,41,14,190,558.90,"106,191.00"
636,2024091801003218,NABIL,41,1,200,560.00,"112,000.00"
637,2024091801003206,NABIL,58,1,10,560.00,"5,600.00"
638,2024091801003203,NABIL,40,1,100,560.00,"56,000.00"
639,2024091801003191,NABIL,51,1,100,560.00,"56,000.00"
640,2024091801003155,NABIL,16,1,100,560.00,"56,000.00"
641,2024091801003105,NABIL,93,1,10,560.00,"5,600.00"
642,2024091801003378,NABIL,39,52,30,560.00,"16,800.00"
643,2024091801003377,NABIL,39,53,51,560.00,"28,560.00"
644,2024091801003376,NABIL,39,58,15,560.00,"8,400.00"
645,2024091801003375,NABIL,49,58,10,560.00,"5,600.00"
646,2024091801003329,NABIL,58,58,54,560.00,"30,240.00"
647,2024091801003328,NABIL,58,1,80,560.00,"44,800.00"
648,2024091801003523,NABIL,48,13,30,561.00,"16,830.00"
649,2024091801003518,NABIL,48,22,70,561.00,"39,270.00"
650,2024091801003435,NABIL,14,22,30,561.00,"16,830.00"
651,2024091801003430,NABIL,39,52,25,560.00,"14,000.00"
652,2024091801003387,NABIL,39,51,100,560.00,"56,000.00"
653,2024091801003379,NABIL,39,52,200,560.00,"112,000.00"
654,2024091801003669,NABIL,25,57,19,560.00,"10,640.00"
655,2024091801003666,NABIL,70,77,100,561.00,"56,100.00"
656,2024091801003548,NABIL,25,44,100,560.00,"56,000.00"
657,2024091801003526,NABIL,25,13,81,560.00,"45,360.00"
658,2024091801003525,NABIL,48,13,10,560.00,"5,600.00"
659,2024091801003524,NABIL,39,13,79,560.00,"44,240.00"
660,2024091801003712,NABIL,58,22,10,560.00,"5,600.00"
661,2024091801003711,NABIL,1,22,42,560.00,"23,520.00"
662,2024091801003689,NABIL,1,29,17,560.00,"9,520.00"
663,2024091801003683,NABIL,1,8,100,560.00,"56,000.00"
664,2024091801003671,NABIL,1,57,16,560.00,"8,960.00"
665,2024091801003670,NABIL,14,57,65,560.00,"36,400.00"
666,2024091801004063,NABIL,25,57,13,558.00,"7,254.00"
667,2024091801004062,NABIL,50,57,10,558.00,"5,580.00"
668,2024091801004061,NABIL,57,57,10,558.00,"5,580.00"
669,2024091801003982,NABIL,77,57,150,559.00,"83,850.00"
670,2024091801003975,NABIL,45,22,30,560.00,"16,800.00"
671,2024091801003913,NABIL,1,42,100,559.00,"55,900.00"
672,2024091801004253,NABIL,17,41,20,559.00,"11,180.00"
673,2024091801004249,NABIL,56,57,30,558.80,"16,764.00"
674,2024091801004204,NABIL,56,57,20,558.80,"11,176.00"
675,2024091801004125,NABIL,57,41,20,558.80,"11,176.00"
676,2024091801004123,NABIL,25,49,87,558.00,"48,546.00"
677,2024091801004110,NABIL,76,57,100,559.00,"55,900.00"
678,2024091801004611,NABIL,38,14,100,558.00,"55,800.00"
679,2024091801004430,NABIL,61,36,50,558.00,"27,900.00"
680,2024091801004429,NABIL,17,36,20,558.00,"11,160.00"
681,2024091801004428,NABIL,58,36,25,558.00,"13,950.00"
682,2024091801004348,NABIL,54,45,10,559.00,"5,590.00"
683,2024091801004279,NABIL,17,45,180,559.00,"100,620.00"
684,2024091801004853,NABIL,44,14,350,558.00,"195,300.00"
685,2024091801004814,NABIL,42,14,10,558.00,"5,580.00"
686,2024091801004748,NABIL,42,14,10,558.00,"5,580.00"
687,2024091801004747,NABIL,42,45,15,557.70,"8,365.50"
688,2024091801004708,NABIL,58,38,50,557.00,"27,850.00"
689,2024091801004682,NABIL,17,14,20,558.00,"11,160.00"
690,2024091801004948,NABIL,42,38,45,556.00,"25,020.00"
691,2024091801004947,NABIL,45,38,30,556.00,"16,680.00"
692,2024091801004946,NABIL,59,38,10,556.00,"5,560.00"
693,2024091801004945,NABIL,4,38,60,556.00,"33,360.00"
694,2024091801004944,NABIL,57,38,10,556.00,"5,560.00"
695,2024091801004943,NABIL,50,38,10,556.00,"5,560.00"
696,2024091801005071,NABIL,62,57,200,555.50,"111,100.00"
697,2024091801005070,NABIL,70,57,100,555.80,"55,580.00"
698,2024091801005069,NABIL,41,57,10,555.80,"5,558.00"
699,2024091801005068,NABIL,22,57,10,556.00,"5,560.00"
700,2024091801005061,NABIL,58,54,10,558.00,"5,580.00"
701,2024091801004972,NABIL,93,14,10,558.00,"5,580.00"
702,2024091801005077,NABIL,58,57,50,555.00,"27,750.00"
703,2024091801005076,NABIL,1,57,20,555.00,"11,100.00"
704,2024091801005075,NABIL,41,57,35,555.00,"19,425.00"
705,2024091801005074,NABIL,35,57,85,555.10,"47,183.50"
706,2024091801005073,NABIL,64,57,500,555.10,"277,550.00"
707,2024091801005072,NABIL,49,57,20,555.20,"11,104.00"
708,2024091801005083,NABIL,22,57,20,555.00,"11,100.00"
709,2024091801005082,NABIL,4,57,90,555.00,"49,950.00"
710,2024091801005081,NABIL,22,57,65,555.00,"36,075.00"
711,2024091801005080,NABIL,64,57,100,555.00,"55,500.00"
712,2024091801005079,NABIL,29,57,100,555.00,"55,500.00"
713,2024091801005078,NABIL,5,57,10,555.00,"5,550.00"
714,2024091801005089,NABIL,43,57,150,554.00,"83,100.00"
715,2024091801005088,NABIL,42,57,15,554.00,"8,310.00"
716,2024091801005087,NABIL,42,57,50,554.00,"27,700.00"
717,2024091801005086,NABIL,56,57,160,555.00,"88,800.00"
718,2024091801005085,NABIL,25,57,200,555.00,"111,000.00"
719,2024091801005084,NABIL,13,57,10,555.00,"5,550.00"
720,2024091801005261,NABIL,19,52,10,558.00,"5,580.00"
721,2024091801005205,NABIL,42,52,45,558.00,"25,110.00"
722,2024091801005204,NABIL,42,45,10,558.00,"5,580.00"
723,2024091801005203,NABIL,42,54,103,558.00,"57,474.00"
724,2024091801005123,NABIL,43,38,20,554.00,"11,080.00"
725,2024091801005122,NABIL,49,38,20,555.00,"11,100.00"
726,2024091801005373,NABIL,70,38,430,556.00,"239,080.00"
727,2024091801005372,NABIL,70,47,50,556.00,"27,800.00"
728,2024091801005371,NABIL,70,43,70,556.00,"38,920.00"
729,2024091801005353,NABIL,51,43,30,556.00,"16,680.00"
730,2024091801005317,NABIL,38,65,16,556.00,"8,896.00"
731,2024091801005293,NABIL,6,65,20,556.00,"11,120.00"
732,2024091801005521,NABIL,16,38,500,558.50,"279,250.00"
733,2024091801005503,NABIL,7,38,20,558.50,"11,170.00"
734,2024091801005430,NABIL,28,38,219,556.00,"121,764.00"
735,2024091801005405,NABIL,41,58,13,555.00,"7,215.00"
736,2024091801005393,NABIL,41,47,200,555.00,"111,000.00"
737,2024091801005392,NABIL,44,47,300,555.00,"166,500.00"
738,2024091801005733,NABIL,34,22,218,560.00,"122,080.00"
739,2024091801005732,NABIL,34,57,107,559.00,"59,813.00"
740,2024091801005731,NABIL,34,45,10,559.00,"5,590.00"
741,2024091801005730,NABIL,34,38,280,558.50,"156,380.00"
742,2024091801005729,NABIL,34,21,25,557.00,"13,925.00"
743,2024091801005673,NABIL,52,38,10,556.20,"5,562.00"
744,2024091801005739,NABIL,34,6,10,560.00,"5,600.00"
745,2024091801005738,NABIL,34,17,11,560.00,"6,160.00"
746,2024091801005737,NABIL,34,34,50,560.00,"28,000.00"
747,2024091801005736,NABIL,34,43,200,560.00,"112,000.00"
748,2024091801005735,NABIL,34,49,149,560.00,"83,440.00"
749,2024091801005734,NABIL,34,58,98,560.00,"54,880.00"
750,2024091801005826,NABIL,49,42,20,561.00,"11,220.00"
751,2024091801005799,NABIL,34,38,700,560.00,"392,000.00"
752,2024091801005772,NABIL,93,22,10,561.00,"5,610.00"
753,2024091801005771,NABIL,93,35,10,560.00,"5,600.00"
754,2024091801005764,NABIL,49,52,20,557.00,"11,140.00"
755,2024091801005740,NABIL,34,22,142,560.00,"79,520.00"
756,2024091801006388,NABIL,13,35,60,561.10,"33,666.00"
757,2024091801006340,NABIL,29,38,10,561.00,"5,610.00"
758,2024091801006272,NABIL,13,19,23,561.90,"12,923.70"
759,2024091801006102,NABIL,43,58,150,561.90,"84,285.00"
760,2024091801006076,NABIL,29,48,10,561.00,"5,610.00"
761,2024091801006075,NABIL,29,42,80,561.00,"44,880.00"
762,2024091801006432,NABIL,34,58,30,563.00,"16,890.00"
763,2024091801006410,NABIL,34,58,70,563.00,"39,410.00"
764,2024091801006409,NABIL,34,6,70,562.90,"39,403.00"
765,2024091801006408,NABIL,34,45,50,562.10,"28,105.00"
766,2024091801006407,NABIL,34,4,10,562.10,"5,621.00"
767,2024091801006389,NABIL,19,35,40,561.00,"22,440.00"
768,2024091801006683,NABIL,43,38,15,562.00,"8,430.00"
769,2024091801006548,NABIL,49,42,50,561.00,"28,050.00"
770,2024091801006547,NABIL,19,42,10,561.00,"5,610.00"
771,2024091801006543,NABIL,35,38,20,562.00,"11,240.00"
772,2024091801006499,NABIL,35,17,50,562.00,"28,100.00"
773,2024091801006433,NABIL,34,19,470,564.00,"265,080.00"
774,2024091801006759,NABIL,13,36,310,560.00,"173,600.00"
775,2024091801006758,NABIL,4,36,10,560.30,"5,603.00"
776,2024091801006757,NABIL,13,36,50,561.00,"28,050.00"
777,2024091801006756,NABIL,49,36,30,561.00,"16,830.00"
778,2024091801006736,NABIL,13,38,15,562.00,"8,430.00"
779,2024091801006684,NABIL,13,38,15,562.00,"8,430.00"
780,2024091801006838,NABIL,63,17,137,560.00,"76,720.00"
781,2024091801006799,NABIL,63,45,616,560.00,"344,960.00"
782,2024091801006798,NABIL,58,45,53,560.00,"29,680.00"
783,2024091801006797,NABIL,49,45,200,560.00,"112,000.00"
784,2024091801006796,NABIL,13,45,131,560.00,"73,360.00"
785,2024091801006795,NABIL,13,58,59,560.00,"33,040.00"
786,2024091801006989,NABIL,19,47,80,560.00,"44,800.00"
787,2024091801006977,NABIL,19,49,10,560.00,"5,600.00"
788,2024091801006934,NABIL,19,5,90,560.00,"50,400.00"
789,2024091801006903,NABIL,32,5,10,560.00,"5,600.00"
790,2024091801006889,NABIL,93,47,10,561.00,"5,610.00"
791,2024091801006888,NABIL,93,17,32,560.00,"17,920.00"
792,2024091801007488,NABIL,35,49,15,557.50,"8,362.50"
793,2024091801007293,NABIL,45,49,200,558.00,"111,600.00"
794,2024091801007180,NABIL,58,49,180,558.20,"100,476.00"
795,2024091801007179,NABIL,32,49,10,558.30,"5,583.00"
796,2024091801007129,NABIL,93,47,10,560.00,"5,600.00"
797,2024091801007081,NABIL,58,59,20,558.20,"11,164.00"
798,2024091801007679,NABIL,64,38,56,557.10,"31,197.60"
799,2024091801007663,NABIL,28,28,170,557.30,"94,741.00"
800,2024091801007548,NABIL,49,38,19,557.50,"10,592.50"
801,2024091801007501,NABIL,64,49,90,557.10,"50,139.00"
802,2024091801007500,NABIL,34,49,10,557.40,"5,574.00"
803,2024091801007489,NABIL,34,49,95,557.40,"52,953.00"
804,2024091801008085,NABIL,36,38,13,558.00,"7,254.00"
805,2024091801008055,NABIL,64,21,10,557.10,"5,571.00"
806,2024091801007827,NABIL,64,47,50,557.10,"27,855.00"
807,2024091801007756,NABIL,64,58,15,557.10,"8,356.50"
808,2024091801007755,NABIL,48,58,185,557.20,"103,082.00"
809,2024091801007752,NABIL,48,45,15,557.20,"8,358.00"
