Stock A,Stock B,Best Rolling Window,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101
KBL,HDHPC,13.0,-1.256544249760539,1.6442384076469847,0.340152460807049,0.05,12056.620349948613,3.431607216425479,5.387195292057604,0.0010000000000000586,10,0.6,7.812349397590381,10.807083333333338,2.766666666666661,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10149.695817490492,10139.546121673002,10139.546121673002,10139.546121673002,10139.546121673002,10189.850963758025,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10179.661112794267,10323.385615373827,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10313.062229758454,10839.028403476137,10916.261632480373,10905.345370847892,10905.345370847892,10905.345370847892,10905.345370847892,10905.345370847892,11044.170167868553,11033.125997700683,11033.125997700683,11431.258897642434,11419.827638744791,11419.827638744791,11419.827638744791,11593.928476717421,11582.334548240704,11582.334548240704,11582.334548240704,11582.334548240704,11582.334548240704,11602.140654202602,11590.5385135484,11590.5385135484,11590.5385135484,11590.5385135484,11590.5385135484,11590.5385135484,11590.5385135484,12068.689038987599,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613,12056.620349948613
KBL,DHPL,5.0,-1.0627590575281884,1.1563735619919657,-0.17056239832324882,0.05,12396.865755446133,2.137418631808224,0.34521964030345914,0.0623945818750915,17,0.47058823529411764,1.9768394648829433,14.776874999999997,7.474999999999998,10000.0,10000.0,10000.0,10000.0,10000.0,10072.768999247555,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10062.696230248306,10439.660312104534,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10429.220651792428,10411.498269845675,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10401.086771575829,10308.962860170443,10298.653897310272,10298.653897310272,10298.653897310272,10298.653897310272,10798.138611329823,10992.607994743586,10981.615386748843,10981.615386748843,10981.615386748843,10981.615386748843,10981.615386748843,10970.633771362092,10959.663137590731,10959.663137590731,10959.663137590731,10959.663137590731,10959.663137590731,10959.663137590731,10959.663137590731,10959.663137590731,11168.721805948058,11157.553084142111,11157.553084142111,11012.198157193716,11001.185959036522,11001.185959036522,11001.185959036522,12089.733654534786,11465.844217039545,11442.912528605466,11442.912528605466,11442.912528605466,11346.746524703569,11335.399778178866,11335.399778178866,11335.399778178866,11335.399778178866,11803.024932408243,11791.221907475836,11791.221907475836,11791.221907475836,11819.673763750872,11807.854089987122,11807.854089987122,11807.854089987122,11807.854089987122,11807.854089987122,11819.804493623467,11807.984689129844,12607.002392507382,12594.395390114874,12594.395390114874,12594.395390114874,12594.395390114874,12594.395390114874,12594.395390114874,12594.395390114874,12594.395390114874,12409.27503047661,12396.865755446133,12396.865755446133
KBL,UNHPL,17.0,-1.0253093352123168,1.4377271648305072,-0.19541381152510173,0.05,14625.277178701599,3.8785681596651065,2.2852112381610885,0.01711965666037741,10,0.7,4.427821316614419,20.178214285714287,15.950000000000003,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10748.928571428572,11684.775761808674,11938.047070204242,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,11926.109023134039,12094.491257873193,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12082.39676661532,12223.256101071684,12211.032844970612,12211.032844970612,12211.032844970612,12211.032844970612,12443.961743768714,12431.517782024946,13104.251079711266,13091.146828631554,13091.146828631554,13091.146828631554,13091.146828631554,13091.146828631554,13399.592621453525,13386.193028832073,13386.193028832073,13386.193028832073,13386.193028832073,13386.193028832073,13386.193028832073,13386.193028832073,13386.193028832073,13938.420625753892,13924.482205128137,13924.482205128137,13924.482205128137,13924.482205128137,13713.513163416477,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,13699.799650253062,14639.917095797397,14625.277178701599,14625.277178701599,14625.277178701599
MBL,NICA,7.0,-1.7018062513835368,1.6678573878707323,-0.019164458290383712,0.05,11073.839836720235,2.535654096672421,3.2887295537995884,0.0010000000000001035,6,1.0,inf,17.991249999999997,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10447.66590389016,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10437.21823798627,10583.034730999536,10572.451696268537,10646.6526258711,10636.005973245228,10636.005973245228,10636.005973245228,10636.005973245228,10636.005973245228,10636.005973245228,10636.005973245228,10636.005973245228,10636.005973245228,10775.757179960481,10764.98142278052,10764.98142278052,10764.98142278052,10764.98142278052,10764.98142278052,10764.98142278052,10764.98142278052,10951.189052912196,11014.842839282248,11003.827996442966,11003.827996442966,11003.827996442966,11003.827996442966,11003.827996442966,11003.827996442966,11003.827996442966,11003.827996442966,11084.924761481718,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235,11073.839836720235
MBL,RADHI,11.0,-2.324735094233546,1.110780886342463,-0.43012518455429805,0.05,11461.834236136481,2.9118952759238805,4.327250281355744,0.0010000000000002164,7,0.5714285714285714,4.625000000000003,18.153124999999996,7.849999999999994,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10345.419043440108,10335.073624396668,10335.073624396668,10335.073624396668,10335.073624396668,10474.522226488165,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10464.047704261677,10513.038473058903,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10502.525434585843,10790.875258915896,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,10780.084383656978,11016.509471740275,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11005.492962268534,11030.689748787412,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11019.659059038624,11473.307543680163,11461.834236136481,11461.834236136481,11461.834236136481
MBL,KPCL,6.0,-1.0643008915042613,1.5511524589998862,-0.2367450047514129,0.05,12567.116008317344,3.8577082559766227,1.1767672006737797,0.013900979723404388,13,0.6923076923076923,2.0759771986970676,14.162777777777775,15.350000000000001,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10380.052356020944,10762.67597034103,10750.318823856564,10739.568505032708,10739.568505032708,10739.568505032708,10739.568505032708,11084.275648278166,11073.191372629886,11073.191372629886,11529.828403798396,11646.340353984151,11634.694013630167,11634.694013630167,11634.694013630167,11634.694013630167,11495.940753625178,11484.444812871552,11484.444812871552,11484.444812871552,11484.444812871552,11484.444812871552,11740.04047998593,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11728.300439505943,11752.005070907848,11740.253065836938,11740.253065836938,12020.691056491027,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12008.670365434535,12166.45761930001,12154.29116168071,12154.29116168071,12154.29116168071,12420.854878273398,12408.434023395122,12408.434023395122,12408.434023395122,12408.434023395122,12408.434023395122,12408.434023395122,12408.434023395122,12408.434023395122,12408.434023395122,12664.606412388941,12651.941805976552,12651.941805976552,12651.941805976552,12651.941805976552,12651.941805976552,12651.941805976552,12651.941805976552,12506.702907411674,12494.196204504264,12494.196204504264,12494.196204504264,12494.196204504264,12494.196204504264,12494.196204504264,12494.196204504264,12579.695704021364,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344,12567.116008317344
MBL,HDHPC,5.0,-2.1157502884004122,1.570963911793198,-0.18692461024241203,0.05,12047.74852656136,3.2284480831534204,7.330997660928807,0.0010000000000002932,5,0.8,37.462500000000006,9.365625000000001,1.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10228.461538461539,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10218.233076923078,10371.195752298916,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10360.824556546617,10583.201076792437,10722.386206105402,10711.663819899297,10711.663819899297,10711.663819899297,10711.663819899297,10711.663819899297,10711.663819899297,10711.663819899297,10711.663819899297,10711.663819899297,11257.958674714164,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11246.700716039448,11864.831427656516,12059.808334896255,12047.74852656136,12047.74852656136
MBL,DHPL,8.0,-1.9843992994773176,1.8474081626120187,0.33315548591769595,0.05,10676.181091004391,1.6415825724235125,0.923792216821027,0.006397345122657487,5,0.6,9.02852112676057,21.367499999999996,3.549999999999997,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10374.615384615385,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10364.240769230768,10594.90538355993,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10584.310478176369,10676.987733338938,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10666.3107456056,10619.302660598989,10608.68335793839,10608.68335793839,10608.68335793839,10608.68335793839,10608.68335793839,10608.68335793839,10608.68335793839,10608.68335793839,10608.68335793839,10686.867958963356,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391,10676.181091004391
MBL,AKPL,11.0,-1.2835621451798882,2.052066036372569,0.4107006062176436,0.05,11893.481409935759,3.0284758047325013,1.2622026777960245,0.013144140354066839,8,0.875,45.85357142857156,13.756071428571431,2.0999999999999943,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10146.739811912226,10136.593072100315,10136.593072100315,10597.92592424218,10818.437154876412,10807.618717721536,10807.618717721536,10807.618717721536,10771.530119547157,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,10760.75858942761,11000.248030592315,10989.247782561722,10989.247782561722,10989.247782561722,10989.247782561722,10989.247782561722,10989.247782561722,10989.247782561722,10989.247782561722,10989.247782561722,10866.525752300962,10855.659226548662,10855.659226548662,10855.659226548662,11254.451085305082,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11243.196634219776,11390.925988727618,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11379.53506273889,11905.386796732493,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759,11893.481409935759
MBL,UNHPL,8.0,-1.0837189113452914,2.46028841889279,0.20712419867047438,0.05,11382.53981252758,3.0782701150199894,4.036355504491788,0.0010000000000000967,7,0.7142857142857143,4.160026737967916,15.558499999999999,9.349999999999994,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10412.3806911684,10517.600538152841,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10507.082937614687,10740.926620668111,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10730.185694047444,10751.872987791608,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10741.121114803818,10882.253476053376,10871.371222577322,10871.371222577322,10871.371222577322,11109.798382088307,11098.68858370622,11098.68858370622,11098.68858370622,11098.68858370622,11098.68858370622,11098.68858370622,11098.68858370622,11098.68858370622,11098.68858370622,11327.82124974819,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11316.493428498443,11393.933746273855,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758,11382.53981252758
NICA,NYADI,14.0,-1.749123820317499,2.647536815775842,-0.204710666716999,0.05,11243.934931912245,2.297604593969468,2.1652551995356437,0.006038001277008618,4,1.0,inf,16.32625000000001,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10276.713286713286,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10266.436573426572,10688.737521771889,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10678.048784250119,10634.833744710535,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,10624.198910965823,11126.396621026477,11255.19012203428,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245,11243.934931912245
NICA,NHPC,9.0,-1.7483407573537773,1.4132889847265881,0.3116006402223347,0.1,11313.658318662516,2.167734411650652,0.6823211182521202,0.016997015028055656,6,0.8333333333333334,0.8106363636363639,8.917000000000003,55.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10231.212956581665,10220.981743625083,10220.981743625083,10220.981743625083,10350.77421042427,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10340.423436213845,10899.555607815497,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,10888.656052207682,11000.803057762338,10989.802254704577,10989.802254704577,10989.802254704577,10989.802254704577,10989.802254704577,10989.802254704577,10824.646889758627,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,10813.82224286887,11324.98330196448,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516,11313.658318662516
NICA,KPCL,14.0,-2.7579800395077676,1.4522898391030674,0.28288508181622063,0.05,12736.847522337503,2.9245298973045637,2.014145869525049,0.01264414583552056,7,1.0,inf,28.38428571428571,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10532.63565891473,10594.179294725644,10583.585115430918,10583.585115430918,10583.585115430918,11472.092498859378,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11460.62040636052,11734.37884584096,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11722.64446699512,11831.27751520775,11819.446237692542,11819.446237692542,11819.446237692542,11819.446237692542,11819.446237692542,11693.978269938574,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11682.284291668637,11693.374491376326,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,11681.681116884947,12501.745062581338,12749.59711945696,12736.847522337503,12736.847522337503
NICA,HDHPC,24.0,-1.9013209647466536,2.247347884385745,0.4523539350654381,0.05,11479.403438404719,1.8072489664984293,8.662553201752331,0.0009999999999999972,2,0.5,1.5443247126436777,53.7425,34.80000000000001,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10983.227990970654,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,10972.244762979684,11490.894332737456,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719,11479.403438404719
NICA,API,7.0,-2.208288516725724,1.025139486350843,-0.39363945441696335,0.05,11705.570458186074,3.014187152529451,5.527553103727862,0.0010000000000001564,6,0.8333333333333334,16.688541666666627,16.020999999999997,4.800000000000011,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10317.48538011696,10307.167894736842,10307.167894736842,10307.167894736842,10397.562941905624,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10387.165378963718,10790.010832639371,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10779.220821806732,10830.39114593784,10819.5607547919,10819.5607547919,10819.5607547919,10819.5607547919,10819.5607547919,10819.5607547919,11021.524346974446,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11010.50282262747,11564.133490195994,11717.287745932006,11705.570458186074,11705.570458186074
