Stock A,Stock B,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Hedge Ratio,Half Life,Rolling Window,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101,Timestep 102,Timestep 103,Timestep 104,Timestep 105,Timestep 106,Timestep 107,Timestep 108,Timestep 109,Timestep 110,Timestep 111,Timestep 112,Timestep 113,Timestep 114,Timestep 115,Timestep 116,Timestep 117,Timestep 118,Timestep 119,Timestep 120,Timestep 121,Timestep 122,Timestep 123,Timestep 124,Timestep 125,Timestep 126,Timestep 127,Timestep 128,Timestep 129,Timestep 130,Timestep 131,Timestep 132,Timestep 133,Timestep 134,Timestep 135,Timestep 136,Timestep 137,Timestep 138,Timestep 139,Timestep 140,Timestep 141,Timestep 142,Timestep 143,Timestep 144,Timestep 145,Timestep 146,Timestep 147,Timestep 148,Timestep 149,Timestep 150,Timestep 151,Timestep 152,Timestep 153,Timestep 154,Timestep 155,Timestep 156,Timestep 157,Timestep 158,Timestep 159,Timestep 160,Timestep 161,Timestep 162,Timestep 163,Timestep 164,Timestep 165,Timestep 166,Timestep 167,Timestep 168,Timestep 169,Timestep 170,Timestep 171,Timestep 172,Timestep 173,Timestep 174,Timestep 175,Timestep 176,Timestep 177,Timestep 178,Timestep 179,Timestep 180,Timestep 181,Timestep 182,Timestep 183,Timestep 184,Timestep 185,Timestep 186,Timestep 187,Timestep 188,Timestep 189,Timestep 190,Timestep 191,Timestep 192,Timestep 193,Timestep 194,Timestep 195,Timestep 196,Timestep 197,Timestep 198,Timestep 199,Timestep 200,Timestep 201,Timestep 202,Timestep 203,Timestep 204,Timestep 205,Timestep 206,Timestep 207,Timestep 208,Timestep 209,Timestep 210,Timestep 211,Timestep 212,Timestep 213,Timestep 214,Timestep 215,Timestep 216,Timestep 217,Timestep 218,Timestep 219,Timestep 220,Timestep 221,Timestep 222,Timestep 223,Timestep 224,Timestep 225,Timestep 226,Timestep 227,Timestep 228,Timestep 229,Timestep 230,Timestep 231,Timestep 232,Timestep 233,Timestep 234,Timestep 235,Timestep 236,Timestep 237,Timestep 238,Timestep 239,Timestep 240,Timestep 241,Timestep 242,Timestep 243,Timestep 244,Timestep 245,Timestep 246,Timestep 247,Timestep 248,Timestep 249,Timestep 250,Timestep 251,Timestep 252,Timestep 253,Timestep 254,Timestep 255,Timestep 256,Timestep 257,Timestep 258,Timestep 259,Timestep 260,Timestep 261,Timestep 262,Timestep 263,Timestep 264,Timestep 265,Timestep 266,Timestep 267,Timestep 268,Timestep 269,Timestep 270,Timestep 271,Timestep 272,Timestep 273,Timestep 274,Timestep 275,Timestep 276,Timestep 277,Timestep 278,Timestep 279,Timestep 280,Timestep 281,Timestep 282,Timestep 283,Timestep 284,Timestep 285,Timestep 286,Timestep 287,Timestep 288,Timestep 289,Timestep 290,Timestep 291,Timestep 292,Timestep 293,Timestep 294,Timestep 295,Timestep 296,Timestep 297,Timestep 298,Timestep 299,Timestep 300,Timestep 301,Timestep 302,Timestep 303,Timestep 304,Timestep 305,Timestep 306,Timestep 307,Timestep 308,Timestep 309,Timestep 310,Timestep 311,Timestep 312,Timestep 313,Timestep 314,Timestep 315,Timestep 316,Timestep 317,Timestep 318,Timestep 319,Timestep 320,Timestep 321,Timestep 322,Timestep 323,Timestep 324,Timestep 325,Timestep 326,Timestep 327,Timestep 328,Timestep 329,Timestep 330,Timestep 331,Timestep 332,Timestep 333,Timestep 334,Timestep 335,Timestep 336,Timestep 337,Timestep 338,Timestep 339,Timestep 340,Timestep 341,Timestep 342,Timestep 343,Timestep 344,Timestep 345,Timestep 346,Timestep 347,Timestep 348,Timestep 349,Timestep 350,Timestep 351,Timestep 352,Timestep 353,Timestep 354,Timestep 355,Timestep 356,Timestep 357,Timestep 358,Timestep 359,Timestep 360,Timestep 361,Timestep 362,Timestep 363,Timestep 364,Timestep 365,Timestep 366,Timestep 367,Timestep 368,Timestep 369,Timestep 370,Timestep 371,Timestep 372,Timestep 373,Timestep 374,Timestep 375,Timestep 376,Timestep 377,Timestep 378,Timestep 379,Timestep 380,Timestep 381,Timestep 382,Timestep 383,Timestep 384,Timestep 385,Timestep 386,Timestep 387,Timestep 388,Timestep 389,Timestep 390,Timestep 391,Timestep 392,Timestep 393,Timestep 394,Timestep 395,Timestep 396,Timestep 397,Timestep 398,Timestep 399,Timestep 400,Timestep 401,Timestep 402,Timestep 403,Timestep 404,Timestep 405,Timestep 406,Timestep 407,Timestep 408,Timestep 409,Timestep 410,Timestep 411,Timestep 412,Timestep 413,Timestep 414,Timestep 415,Timestep 416,Timestep 417,Timestep 418,Timestep 419,Timestep 420,Timestep 421,Timestep 422
NIL,PRIN,-2.589109618321259,1.569391180311156,0.20936898521637148,0.05,12461.823989604201,1.0051245690305537,0.2936335272688765,0.021769686206085635,12,0.6666666666666666,2.6694321329639883,54.20615625000001,40.61250000000001,1.1536005640674105,214.26798294899024,30,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10339.916637506947,10329.57672086944,10329.57672086944,10329.57672086944,10329.57672086944,10329.57672086944,10329.57672086944,10329.57672086944,10329.57672086944,10845.558421337251,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,10834.712862915914,11381.763094213982,11476.337331883427,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,11464.860994551544,12096.012545990456,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12083.916533444466,12612.903506468236,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12600.290602961768,12350.675230215002,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12338.324554984787,12518.841969570374,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12506.323127600803,12450.120012822548,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12437.669892809725,12563.389285609903,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12550.825896324293,12624.180422021407,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12611.556241599386,12472.829122941794,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12460.35629381885,12474.298287892094,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201,12461.823989604201
MFIL,NLG,-1.8112053721305879,2.230167694362648,0.05288825263259522,0.05,10867.679516270791,0.02667263952708747,0.004661102197730715,0.02573463058876775,14,0.6428571428571429,2.5955142838507683,44.21602777777777,30.66400000000001,0.6862680517640348,26.272847883377334,26,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9942.718676122931,9932.77595744681,9932.77595744681,9932.77595744681,9932.77595744681,9932.77595744681,9932.77595744681,9932.77595744681,10106.358672620017,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,10096.252313947398,9988.08774965244,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,9978.099661902786,10241.018929230977,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10230.777910301746,10053.350166844275,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10043.29681667743,10193.64977422154,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10183.456124447319,10364.863253895297,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10354.498390641402,10760.282125444384,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10749.52184331894,10661.878139525797,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10651.216261386271,10661.449782892309,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10650.788333109418,10651.540958409189,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,10640.88941745078,11154.742698940789,11143.587956241849,11143.587956241849,11143.587956241849,11143.587956241849,11143.587956241849,11143.587956241849,11143.587956241849,11143.587956241849,11143.587956241849,11019.597907969233,11008.578310061266,11008.578310061266,10878.558074345137,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791,10867.679516270791
NIL,NLG,-1.356703449787227,1.2635554726465195,-0.44125495652658575,0.05,12946.453740762534,0.7997308373813572,0.08782248438955095,0.06945103434054281,65,0.7230769230769231,3.55862481923355,16.754308510638285,13.016470588235286,1.0557615821531277,-193.5253575189741,5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10096.398772702529,10086.302373929826,10086.302373929826,10086.302373929826,10086.302373929826,10086.302373929826,10107.689935749406,10097.582245813657,10097.582245813657,10097.582245813657,10097.582245813657,10476.898015417424,10466.421117402007,10466.421117402007,10466.421117402007,11318.339663244094,11307.02132358085,11307.02132358085,11307.02132358085,11307.02132358085,11307.02132358085,11307.02132358085,11307.02132358085,11307.02132358085,11686.129381159131,11437.735375647922,11426.297640272274,11426.297640272274,11426.297640272274,11426.297640272274,11426.297640272274,11426.297640272274,11426.297640272274,11426.297640272274,11439.66224018141,11428.222577941227,11428.222577941227,11428.222577941227,11428.222577941227,11428.222577941227,11428.222577941227,11428.222577941227,11428.222577941227,11460.281883871396,11362.457516941093,11351.095059424153,11351.095059424153,11351.095059424153,11426.660192848636,11415.233532655788,11479.216142799854,11486.386886742077,11474.900499855334,11474.900499855334,11474.900499855334,11605.986170149114,11359.55468918303,11348.195134493848,11348.195134493848,11348.195134493848,11348.195134493848,11348.195134493848,11338.360032043953,11391.262301661536,11379.871039359874,11379.871039359874,11368.491168320514,11357.122677152194,11357.122677152194,11357.122677152194,11357.122677152194,11357.122677152194,11357.122677152194,11357.122677152194,11670.17997755551,11658.509797577954,11658.509797577954,11658.509797577954,11658.509797577954,11658.509797577954,11658.509797577954,11658.509797577954,11658.509797577954,11658.509797577954,11643.692656028117,11743.124182393005,11719.63793402822,11719.63793402822,11719.63793402822,11719.63793402822,11719.63793402822,11719.63793402822,11719.63793402822,11719.63793402822,11719.63793402822,11943.505700121419,11316.413437698307,11512.606285032547,11501.093678747513,11501.093678747513,11501.093678747513,11501.093678747513,11501.093678747513,11501.093678747513,11501.093678747513,11699.468026088673,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,11687.768558062584,12101.090555252249,12088.989464696997,12088.989464696997,12088.989464696997,12088.989464696997,12618.198510965001,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12605.580312454036,12607.838142754637,12595.230304611881,12595.230304611881,12595.230304611881,12595.230304611881,12595.230304611881,12595.230304611881,12581.221626848554,12597.792628572308,12585.194835943736,12585.194835943736,12585.194835943736,12585.194835943736,12585.194835943736,12585.194835943736,12585.194835943736,12477.210369122377,12464.733158753254,12464.733158753254,12464.733158753254,12464.733158753254,12464.733158753254,12464.733158753254,12630.953347667888,12618.322394320221,12618.322394320221,12618.322394320221,12618.322394320221,12835.140339835574,12822.305199495739,12822.305199495739,12822.305199495739,12822.305199495739,12822.305199495739,12443.93168607888,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12431.4877543928,12661.097906096054,12648.436808189957,12648.436808189957,12648.436808189957,12648.436808189957,12648.436808189957,12648.436808189957,12648.436808189957,12766.366788062436,12790.966077491892,12778.1751114144,12687.953450779261,12675.265497328483,12675.265497328483,12675.265497328483,12318.463700560531,12306.145236859971,12306.145236859971,12306.145236859971,12306.145236859971,12306.145236859971,12198.71183396395,12186.513122129985,12186.513122129985,12186.513122129985,12355.559116006634,12343.203556890627,12343.203556890627,12343.203556890627,12343.203556890627,12343.203556890627,12343.203556890627,12440.927136643588,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12428.486209506944,12654.980381659376,12642.325401277716,12642.325401277716,13306.145196039934,13399.678686199006,13386.279007512807,13386.279007512807,13386.279007512807,13386.279007512807,13386.279007512807,13386.279007512807,13155.229655212404,13142.074425557192,13142.074425557192,13142.074425557192,13142.074425557192,13142.074425557192,13142.074425557192,13142.074425557192,13018.026024852727,13005.007998827874,13005.007998827874,13005.007998827874,13005.007998827874,13005.007998827874,13005.007998827874,12865.173835948228,12852.30866211228,12852.30866211228,12852.30866211228,12852.30866211228,12852.30866211228,12852.30866211228,12852.30866211228,12852.30866211228,13312.236007975469,13157.228262159539,13144.07103389738,13144.07103389738,13144.07103389738,13215.779065761968,13202.563286696204,13202.563286696204,13202.563286696204,13034.844378051555,13021.809533673502,13021.809533673502,13021.809533673502,13021.809533673502,13021.809533673502,13021.809533673502,13021.809533673502,13023.677355165502,13144.72483352747,13131.580108693943,13131.580108693943,13131.580108693943,13131.580108693943,13131.580108693943,13131.580108693943,13131.580108693943,13134.384912212305,13091.977895860526,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13065.793940068805,13100.705357658977,13087.60465230132,13087.60465230132,13087.60465230132,13087.60465230132,13087.60465230132,13087.60465230132,13087.60465230132,13087.60465230132,13087.60465230132,13332.770226656874,13089.717653810874,12969.90399498944,12641.13120512846,12628.49007392333,12628.49007392333,12628.49007392333,12628.49007392333,12628.49007392333,12628.49007392333,12764.950278041153,12752.185327763113,12752.185327763113,12752.185327763113,12657.636959349458,12644.979322390109,12644.979322390109,12644.979322390109,12644.979322390109,12644.979322390109,12644.979322390109,12644.979322390109,12644.979322390109,12644.979322390109,12615.608179942865,12602.992571762923,12602.992571762923,12602.992571762923,12602.992571762923,12602.992571762923,12602.992571762923,12653.091034772073,12640.4379437373,12640.4379437373,12640.4379437373,12640.4379437373,12640.4379437373,12640.4379437373,12641.331165262234,12628.689834096973,12628.689834096973,12628.689834096973,12628.689834096973,12628.689834096973,12628.689834096973,12642.820177938518,12736.179017644625,12481.538680291847,12469.057141611556,12584.55060904611,12571.966058437063,12630.998843317371,12618.367844474054,12618.367844474054,12618.367844474054,12618.367844474054,12618.367844474054,12618.367844474054,12618.367844474054,12618.367844474054,12618.367844474054,12494.082504554588,12481.588422050034,12481.588422050034,12481.588422050034,12481.588422050034,12481.588422050034,12523.088386930101,13130.707425376637,13117.57671795126,13331.849420201042,12765.664658562304,12752.89899390374,12842.16928686107,12829.327117574207,12829.327117574207,12813.965353204841,12801.151387851636,12801.151387851636,12801.151387851636,12801.151387851636,12801.151387851636,12649.003392802852,12636.354389410048,12636.354389410048,12636.354389410048,12636.354389410048,12636.354389410048,12636.354389410048,12636.354389410048,12636.354389410048,12636.354389410048,13024.708939159771,13011.68423022061,13011.68423022061,13011.68423022061,12959.41315391645,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534,12946.453740762534
