Stock A,Stock B,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Hedge Ratio,Half Life,Rolling Window,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101,Timestep 102,Timestep 103,Timestep 104,Timestep 105,Timestep 106,Timestep 107,Timestep 108,Timestep 109,Timestep 110,Timestep 111,Timestep 112,Timestep 113,Timestep 114,Timestep 115,Timestep 116,Timestep 117,Timestep 118,Timestep 119,Timestep 120,Timestep 121,Timestep 122,Timestep 123,Timestep 124,Timestep 125,Timestep 126,Timestep 127,Timestep 128,Timestep 129,Timestep 130,Timestep 131,Timestep 132,Timestep 133,Timestep 134,Timestep 135,Timestep 136,Timestep 137,Timestep 138,Timestep 139,Timestep 140,Timestep 141,Timestep 142,Timestep 143,Timestep 144,Timestep 145,Timestep 146,Timestep 147,Timestep 148,Timestep 149,Timestep 150,Timestep 151,Timestep 152,Timestep 153,Timestep 154,Timestep 155,Timestep 156,Timestep 157,Timestep 158,Timestep 159,Timestep 160,Timestep 161,Timestep 162,Timestep 163,Timestep 164,Timestep 165,Timestep 166,Timestep 167,Timestep 168,Timestep 169,Timestep 170,Timestep 171,Timestep 172,Timestep 173,Timestep 174,Timestep 175,Timestep 176,Timestep 177,Timestep 178,Timestep 179,Timestep 180,Timestep 181,Timestep 182,Timestep 183,Timestep 184,Timestep 185,Timestep 186,Timestep 187,Timestep 188,Timestep 189,Timestep 190,Timestep 191,Timestep 192,Timestep 193,Timestep 194,Timestep 195,Timestep 196,Timestep 197,Timestep 198,Timestep 199,Timestep 200,Timestep 201,Timestep 202,Timestep 203,Timestep 204,Timestep 205,Timestep 206,Timestep 207,Timestep 208,Timestep 209,Timestep 210,Timestep 211,Timestep 212,Timestep 213,Timestep 214,Timestep 215,Timestep 216,Timestep 217,Timestep 218,Timestep 219,Timestep 220,Timestep 221,Timestep 222,Timestep 223,Timestep 224,Timestep 225,Timestep 226,Timestep 227,Timestep 228,Timestep 229,Timestep 230,Timestep 231,Timestep 232,Timestep 233,Timestep 234,Timestep 235,Timestep 236,Timestep 237,Timestep 238,Timestep 239,Timestep 240,Timestep 241,Timestep 242,Timestep 243,Timestep 244,Timestep 245,Timestep 246,Timestep 247,Timestep 248,Timestep 249,Timestep 250,Timestep 251,Timestep 252,Timestep 253,Timestep 254,Timestep 255,Timestep 256,Timestep 257,Timestep 258,Timestep 259,Timestep 260,Timestep 261,Timestep 262,Timestep 263,Timestep 264,Timestep 265,Timestep 266,Timestep 267,Timestep 268,Timestep 269,Timestep 270,Timestep 271,Timestep 272,Timestep 273,Timestep 274,Timestep 275,Timestep 276,Timestep 277,Timestep 278,Timestep 279,Timestep 280,Timestep 281,Timestep 282,Timestep 283,Timestep 284,Timestep 285,Timestep 286,Timestep 287,Timestep 288,Timestep 289,Timestep 290,Timestep 291,Timestep 292,Timestep 293,Timestep 294,Timestep 295,Timestep 296,Timestep 297,Timestep 298,Timestep 299,Timestep 300,Timestep 301,Timestep 302,Timestep 303,Timestep 304,Timestep 305,Timestep 306,Timestep 307,Timestep 308,Timestep 309,Timestep 310,Timestep 311,Timestep 312,Timestep 313,Timestep 314,Timestep 315,Timestep 316,Timestep 317,Timestep 318,Timestep 319,Timestep 320,Timestep 321,Timestep 322,Timestep 323,Timestep 324,Timestep 325,Timestep 326,Timestep 327,Timestep 328,Timestep 329,Timestep 330,Timestep 331,Timestep 332,Timestep 333,Timestep 334,Timestep 335,Timestep 336,Timestep 337,Timestep 338,Timestep 339,Timestep 340,Timestep 341,Timestep 342,Timestep 343,Timestep 344,Timestep 345,Timestep 346,Timestep 347,Timestep 348,Timestep 349,Timestep 350,Timestep 351,Timestep 352,Timestep 353,Timestep 354,Timestep 355,Timestep 356,Timestep 357,Timestep 358,Timestep 359,Timestep 360,Timestep 361,Timestep 362,Timestep 363,Timestep 364,Timestep 365,Timestep 366,Timestep 367,Timestep 368,Timestep 369,Timestep 370,Timestep 371,Timestep 372,Timestep 373,Timestep 374,Timestep 375,Timestep 376,Timestep 377,Timestep 378,Timestep 379,Timestep 380,Timestep 381,Timestep 382,Timestep 383,Timestep 384,Timestep 385,Timestep 386,Timestep 387,Timestep 388,Timestep 389,Timestep 390,Timestep 391,Timestep 392,Timestep 393,Timestep 394,Timestep 395,Timestep 396,Timestep 397,Timestep 398,Timestep 399,Timestep 400,Timestep 401,Timestep 402,Timestep 403,Timestep 404,Timestep 405,Timestep 406,Timestep 407,Timestep 408,Timestep 409,Timestep 410,Timestep 411,Timestep 412,Timestep 413,Timestep 414,Timestep 415,Timestep 416,Timestep 417,Timestep 418,Timestep 419,Timestep 420,Timestep 421,Timestep 422,Timestep 423,Timestep 424,Timestep 425,Timestep 426,Timestep 427,Timestep 428,Timestep 429,Timestep 430,Timestep 431,Timestep 432,Timestep 433,Timestep 434,Timestep 435,Timestep 436,Timestep 437,Timestep 438,Timestep 439,Timestep 440,Timestep 441,Timestep 442,Timestep 443,Timestep 444,Timestep 445,Timestep 446,Timestep 447,Timestep 448,Timestep 449,Timestep 450,Timestep 451,Timestep 452,Timestep 453,Timestep 454,Timestep 455,Timestep 456,Timestep 457,Timestep 458,Timestep 459,Timestep 460,Timestep 461,Timestep 462,Timestep 463,Timestep 464,Timestep 465,Timestep 466,Timestep 467,Timestep 468,Timestep 469,Timestep 470,Timestep 471,Timestep 472,Timestep 473,Timestep 474,Timestep 475,Timestep 476,Timestep 477,Timestep 478,Timestep 479,Timestep 480,Timestep 481,Timestep 482,Timestep 483,Timestep 484,Timestep 485,Timestep 486,Timestep 487,Timestep 488,Timestep 489,Timestep 490,Timestep 491,Timestep 492,Timestep 493,Timestep 494,Timestep 495,Timestep 496,Timestep 497,Timestep 498,Timestep 499,Timestep 500,Timestep 501,Timestep 502,Timestep 503,Timestep 504,Timestep 505,Timestep 506,Timestep 507,Timestep 508,Timestep 509,Timestep 510,Timestep 511,Timestep 512,Timestep 513,Timestep 514,Timestep 515,Timestep 516,Timestep 517,Timestep 518,Timestep 519,Timestep 520,Timestep 521,Timestep 522,Timestep 523,Timestep 524,Timestep 525,Timestep 526,Timestep 527,Timestep 528,Timestep 529,Timestep 530,Timestep 531,Timestep 532,Timestep 533,Timestep 534,Timestep 535,Timestep 536,Timestep 537,Timestep 538,Timestep 539,Timestep 540,Timestep 541,Timestep 542,Timestep 543,Timestep 544,Timestep 545,Timestep 546,Timestep 547,Timestep 548,Timestep 549,Timestep 550,Timestep 551,Timestep 552,Timestep 553,Timestep 554,Timestep 555,Timestep 556,Timestep 557,Timestep 558,Timestep 559,Timestep 560,Timestep 561,Timestep 562,Timestep 563,Timestep 564,Timestep 565,Timestep 566,Timestep 567,Timestep 568,Timestep 569,Timestep 570,Timestep 571
DDBL,SWBBL,-1.5158146781040538,1.988931736486789,-0.3654972282815443,0.05,9661.470528887725,-0.41441384846109774,-0.03844828044424534,0.15290106952547244,28,0.5714285714285714,1.2490722735375137,48.17515624999999,51.42500000000001,0.9925215325801036,27.625314676078386,27,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9053.015143855637,8470.989304745275,8755.253098457932,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8746.497845359474,8900.688171960945,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8891.787483788983,8537.609336232175,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8529.071726895943,8599.963556872137,8591.363593315265,8591.363593315265,8591.363593315265,8591.363593315265,8591.363593315265,8593.346592917762,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8584.753246324843,8653.64478909308,8644.991144303987,8644.991144303987,8644.991144303987,8644.991144303987,8644.991144303987,9486.80816523314,9359.081975722998,9340.363811771553,9340.363811771553,9340.363811771553,9448.735708204085,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9439.28697249588,9506.886343868477,9497.379457524608,9497.379457524608,9497.379457524608,9497.379457524608,9497.379457524608,9497.379457524608,9497.379457524608,9497.379457524608,9294.856924266942,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9285.562067342675,9865.126116609928,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9855.260990493318,9791.380013601523,9781.58863358792,9781.58863358792,9781.58863358792,9781.58863358792,9596.56800853666,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9586.971440528125,9408.300019013872,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9398.891718994859,9332.874177837833,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9323.541303659995,9331.358152710913,9381.292339537735,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9371.911047198197,9269.737253588068,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9260.46751633448,9150.604071578102,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9141.453467506524,9258.556674817759,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9249.29811814294,9346.490247554326,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9337.14375730677,9236.440562552709,9227.204121990157,9227.204121990157,9227.204121990157,9227.204121990157,9227.204121990157,9227.204121990157,9227.204121990157,9227.204121990157,9227.204121990157,9092.769494916603,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9083.676725421688,9712.903913387127,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,9703.19100947374,10192.342135947332,10182.149793811384,10182.149793811384,10182.149793811384,10182.149793811384,10182.149793811384,10182.149793811384,10182.149793811384,10182.149793811384,10182.149793811384,10113.222299595272,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,10103.109077295678,9671.141670558283,9661.470528887725,9661.470528887725,9661.470528887725,9661.470528887725
NICA,SKBBL,-1.0160037348631603,1.5784617434357922,0.34458253194382504,0.05,13060.686897100371,0.7735623820896811,0.1347145399947572,0.06093969954336757,44,0.5909090909090909,1.4317065926794794,36.617548076923086,36.943333333333335,0.7300214818357934,15.95258265288412,15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10186.565816762231,10176.379250945469,10176.379250945469,10176.379250945469,10176.379250945469,10176.379250945469,10176.379250945469,10176.379250945469,10176.379250945469,10176.379250945469,10025.880613354739,10015.854732741383,10015.854732741383,10015.854732741383,10015.854732741383,10015.854732741383,10558.732852617168,10548.174119764552,10548.174119764552,10548.174119764552,10548.174119764552,10548.174119764552,10753.603185391336,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10742.849582205945,10602.4899019691,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10591.887412067132,10763.111043905184,10752.34793286128,10752.34793286128,10752.34793286128,10752.34793286128,10752.34793286128,10752.34793286128,10752.34793286128,10575.179094852214,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10564.603915757363,10639.590955684722,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10628.951364729035,10547.64272307686,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10537.095080353782,10644.546813301607,10633.902266488307,10633.902266488307,10633.902266488307,10629.705209378832,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10619.075504169454,10620.328630269556,10609.708301639286,10609.708301639286,10609.708301639286,10609.708301639286,10609.708301639286,10609.708301639286,10759.578341102651,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.81876276155,10748.209345242634,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10737.461135897393,10969.58566794476,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10958.616082276818,10796.330577647488,10785.534247069842,10785.534247069842,10904.758296271642,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10893.85353797537,10985.63050514254,10974.644874637399,10974.644874637399,10974.644874637399,10974.644874637399,10974.644874637399,10974.644874637399,11045.753674885189,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11034.707921210304,11168.680120256555,10970.889047720068,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,10948.947269624627,11249.57257777832,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11238.323005200542,11365.68322913361,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11354.317545904476,11217.705788571006,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11206.488082782435,11185.96670434992,11174.78073764557,11174.78073764557,11517.33455071359,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11505.817216162875,11367.021873369424,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11355.654851496052,11079.47225920632,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,11068.392786947114,10954.217004948321,10943.262787943373,10943.262787943373,10943.262787943373,10943.262787943373,10826.297941594252,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,10815.471643652656,11247.776112307816,11236.528336195508,11236.528336195508,11236.528336195508,11551.269822324135,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11539.71855250181,11639.825672628096,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11628.185846955468,11702.258500595619,11807.277632069306,11795.470354437237,11795.470354437237,11741.21146476437,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11729.470253299605,11808.259185760133,11796.450926574373,11796.450926574373,11796.450926574373,11796.450926574373,11796.450926574373,11796.450926574373,11796.450926574373,11796.450926574373,11796.450926574373,11923.056771939493,11911.133715167554,11911.133715167554,11911.133715167554,11911.133715167554,11911.133715167554,11911.133715167554,12930.958107584089,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12918.027149476506,12962.32288906042,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12949.36056617136,12866.620323018336,12853.753702695318,12853.753702695318,12853.753702695318,12853.753702695318,12840.899948992623,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,12828.05904904363,13068.727057920029,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13055.658330862108,13042.602672531246,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13029.560069858715,13073.760657758128,13060.686897100371,13060.686897100371,13060.686897100371,13060.686897100371,13060.686897100371,13060.686897100371,13060.686897100371
